C	Chapter 21
V	19021001
c	a
i	c19021001.1
m	Ps. 1:1; 37:1; Prov. 23:17
V	19021005
c	b
i	c19021005.2
m	Prov. 21:22; Eccl. 9:16
V	19021006
c	c
i	c19021006.3
m	Luke 14:31
V	19021007
c	d
i	c19021007.4
m	Ps. 10:5; Prov.
V	19021008
c	e
i	c19021008.5
m	Prov. 6:14; 14:22; Rom. 1:30
V	19021010
c	f
i	c19021010.6
m	Deut. 20:8; Job 4:5; Jer. 51:46; Heb. 12:3
V	19021011
c	g
i	c19021011.7
m	Ps. 82:4; Is. 58:6, 7; 1 John 3:16
V	19021012
c	h
i	c19021012.8
m	1 Sam. 16:7; Prov. 21:2 i Job 34:11; Ps. 62:12; Rev. 2:23; 22:12
V	19021013
c	j
i	c19021013.9
m	Ps. 19:10; 119:103; Prov. 25:16; Song 5:1
V	19021014
c	k
i	c19021014.10
m	Ps. 19:10; 58:11; Prov. 23:18
V	19021017
c	n
i	c19021017.11
m	Job 31:29; Ps. 35:15, 19; [Prov. 17:5]; Obad.
V	19021019
c	o
i	c19021019.12
m	Ps. 37:1
V	19021021
c	p
i	c19021021.13
m	[Rom. 13:7; 1 Pet. 2:17]
V	19021023
c	q
i	c19021023.14
m	Lev. 19:15; Deut. 1:17; 16:19;
V	19021024
c	r
i	c19021024.15
m	Prov. 17:15; Is. 5:23
V	19021025
c	s
i	c19021025.16
m	Prov. 28:23
V	19021027
c	t
i	c19021027.17
m	1 Kin. 5:17; Prov. 27:23-27
V	19021028
c	u
i	c19021028.18
m	Lev. 6:2, 3; 19:11; Eph. 4:25
V	19021029
c	v
i	c19021029.19
m	[Prov. 20:22; Matt. 5:39-44; Rom. 12:17-19]
V	19021031
c	w
i	c19021031.20
m	Gen. 3:18
V	19021033
c	x
i	c19021033.21
m	Prov. 6:9,
V	19021034
c	y
i	c19021034.22
m	Prov. 6:9-11
