C	Chapter 123
V	19123001
c	a
i	c19123001.1
m	Is. 22:4; Jer. 10:19; Lam. 2:18
V	19123002
c	b
i	c19123002.2
m	Jer. 5:7, 8; 23:10; Hos. 4:2
V	19123003
c	c
i	c19123003.3
m	Ps. 64:3; Is. 59:4; Jer. 9:8; Hos. 4:1, 2 d Jer. 4:22; 13:23 e Judg. 2:10;
V	19123004
c	f
i	c19123004.4
m	Ps. 12:2; Prov. 26:24, 25; Jer. 9:8; Mic. 7:5, 6 g Ps. 15:3; Prov. 10:18; Jer. 6:28 1 friend
V	19123005
c	h
i	c19123005.5
m	Ps. 36:3, 4; Is. 59:4
V	19123007
c	i
i	c19123007.6
m	Is. 1:25; Jer. 6:27; Mal. 3:3
V	19123007
c	j
i	c19123007.7
m	Hos. 11:8 2 test
V	19123007
c	f
i	c19123007.8
m	Ps. 33:16-18
V	19123009
c	m
i	c19123009.9
m	Is. 1:24; Jer.
V	19123010
c	n
i	c19123010.10
m	Jer. 4:26; Hos.
V	19123010
c	o
i	c19123010.11
m	Jer. 4:25; Hos. 4:3
V	19123011
c	p
i	c19123011.12
m	Is. 25:2; Jer. 19:3, 8; 26:9 q Is.
V	19123012
c	r
i	c19123012.13
m	Ps. 107:43; Is. 42:23; Hos. 14:9
V	19123013
c	s
i	c19123013.14
m	Jer. 3:25; 7:24
V	19123014
c	t
i	c19123014.15
m	Jer. 7:24; 11:8; Rom. 1:21-24 u Gal. 1:14; 1 Pet. 1:18
V	19123015
c	v
i	c19123015.16
m	Ps. 80:5
V	19123015
c	w
i	c19123015.17
m	Deut. 29:18; Jer. 8:14; 23:15; Lam.
V	19123016
c	x
i	c19123016.18
m	Lev. 26:33; Deut. 28:64; Jer. 15:2-4 y Lev. 26:33; Jer. 44:27; Ezek. 5:2
V	19123017
c	z
i	c19123017.19
m	2 Chr. 35:25; Job 3:8; Eccl. 12:5; Amos 5:16; Matt.
V	19123019
c	b
i	c19123019.20
m	Lev. 18:28
V	19123021
c	c
i	c19123021.21
m	2 Chr. 36:17; Jer. 6:11; 18:21;
V	19123022
c	d
i	c19123022.22
m	Ps. 83:10; Is. 5:25; Jer. 8:1,
V	19123023
c	e
i	c19123023.23
m	[Eccl. 9:11; Is. 47:10]; Ezek. 28:3-
V	19123024
c	g
i	c19123024.24
m	Ps. 20:7; 44:8; Is. 41:16; Jer. 4:2; 1 Cor. 1:31; 2 Cor. 10:17; [Gal. 6:14]
V	19123024
c	h
i	c19123024.25
m	Is. 61:8; Mic. 7:18
V	19123025
c	i
i	c19123025.26
m	[Jer. 4:4; Rom.
V	19123026
c	j
i	c19123026.27
m	Jer. 25:23
V	19123026
c	k
i	c19123026.28
m	Lev. 26:41; Jer. 4:4; 6:10; Ezek. 44:7; [Rom. 2:28]
