C	Chapter 131
V	19131001
c	a
i	c19131001.1
m	Jer. 2:22 b Job 19:24 c Prov. 3:3; 7:3; Is. 49:16; 2 Cor. 3:3
V	19131004
c	e
i	c19131004.2
m	Jer. 16:13 f Is. 5:25; Jer. 15:14
V	19131005
c	g
i	c19131005.3
m	Ps. 146:3; Is. 30:1, 2; 31:1 h Is.
V	19131006
c	i
i	c19131006.4
m	Jer. 48:6 j Job 20:17 k Deut. 29:23; Job 39:6
V	19131007
c	l
i	c19131007.5
m	Ps. 2:12; 34:8; 125:1; 146:5; Prov. 16:20; [Is. 30:18]; Jer. 39:18
V	19131008
c	m
i	c19131008.6
m	Job 8:16; [Ps. 1:3; Ezek. 31:3-9]
V	19131009
c	n
i	c19131009.7
m	[Eccl. 9:3]; Matt. 15:19; [Mark 7:21, 22]
V	19131010
c	o
i	c19131010.8
m	1 Sam. 16:7; 1 Chr. 28:9; Ps. 7:9; 139:23, 24; Prov. 17:3; Jer. 11:20; 20:12; Rom. 8:27; Rev. 2:23
V	19131010
c	p
i	c19131010.9
m	Ps. 62:12; Jer. 32:19; Rom. 2:6
V	19131011
c	q
i	c19131011.10
m	Ps. 55:23
V	19131011
c	r
i	c19131011.11
m	Luke 12:20 6 Sits
V	19131013
c	s
i	c19131013.12
m	Jer. 14:8 t [Ps. 73:27; Is. 1:28]
V	19131013
c	u
i	c19131013.13
m	Luke 10:20 v Jer.
V	19131014
c	w
i	c19131014.14
m	Deut. 10:21; Ps. 109:1
V	19131015
c	x
i	c19131015.15
m	Is. 5:19; Ezek. 12:22; 2 Pet. 3:4
V	19131017
c	z
i	c19131017.16
m	Jer. 16:19; Nah. 1:7
V	19131018
c	a
i	c19131018.17
m	Ps. 35:4; 70:2; Jer. 15:10; 18:18
V	19131018
c	b
i	c19131018.18
m	Ps. 25:2 c Jer.
V	19131020
c	d
i	c19131020.19
m	Ps. 49:1, 2; Jer.
V	19131021
c	e
i	c19131021.20
m	Num. 15:32; Neh. 13:19; [John
V	19131022
c	f
i	c19131022.21
m	Ex. 20:8; 31:13; Ezek. 20:12
V	19131023
c	g
i	c19131023.22
m	Jer. 7:24,
V	19131024
c	h
i	c19131024.23
m	Jer. 11:4; 26:3
V	19131024
c	i
i	c19131024.24
m	Ex. 16:23-30; 20:8- 10; Num. 15:32-36; Deut. 5:12-14; Neh. 13:15; [Is.
V	19131025
c	j
i	c19131025.25
m	Jer. 22:4
V	19131026
c	k
i	c19131026.26
m	Jer. 33:13
V	19131026
c	l
i	c19131026.27
m	Zech. 7:7 m Judg. 1:9 n Ps. 107:22; 116:17; Jer. 33:11
V	19131027
c	o
i	c19131027.28
m	Jer. 21:14; Lam. 4:11; Amos p 2 Kin. 25:9; 2 Chr. 36:19; Jer. 39:8; 52:13; Amos 2:5
V	19131027
c	q
i	c19131027.29
m	Jer. 7:20; Ezek.
