C	Chapter 119
V	19119001
c	a
i	c19119001.1
m	Ezek. 22:30
V	19119001
c	b
i	c19119001.2
m	Gen. 18:23-32
V	19119001
c	c
i	c19119001.3
m	Gen. 18:26
V	19119002
c	d
i	c19119002.4
m	Is. 48:1; Titus 1:16 e Jer. 4:2
V	19119002
c	f
i	c19119002.5
m	Jer. 7:9
V	19119003
c	g
i	c19119003.6
m	2 Kin. 25:1; [2 Chr. 16:9; Jer. 16:17] h Is. 1:5; 9:13; Jer. 2:30
V	19119003
c	i
i	c19119003.7
m	Is. 9:13; Jer. 7:28; Zeph. 3:2
V	19119004
c	j
i	c19119004.8
m	Is. 27:11; Jer. 8:7; Hos. 4:6
V	19119005
c	k
i	c19119005.9
m	Mic. 3:1 l Ex. 32:25; Ps. 2:3; Jer.
V	19119006
c	m
i	c19119006.10
m	Jer. 4:7 n Ps. 104:20; Ezek. 22:27; Hab. 1:8; Zeph. 3:3 o Hos. Gen. 18:16–33), so Jeremiah summoned the people to search
V	19119007
c	p
i	c19119007.11
m	Josh. 23:7; Jer. 12:16; Zeph. 1:5 q Deut. 32:21; Jer. 2:11; Gal. 4:8
V	19119007
c	r
i	c19119007.12
m	Deut. 32:15
V	19119008
c	s
i	c19119008.13
m	Jer. 13:27; 29:23; Ezek. 22:11
V	19119009
c	t
i	c19119009.14
m	Jer. 9:9
V	19119010
c	u
i	c19119010.15
m	Jer. 4:27
V	19119011
c	v
i	c19119011.16
m	Jer. 3:6, 7,
V	19119012
c	w
i	c19119012.17
m	2 Chr. 36:16; Jer. 4:10 x Is. 28:15; 47:8; Jer. 23:17 y Jer. 14:13
V	19119014
c	z
i	c19119014.18
m	Is. 24:6; Jer. 1:9; 23:29; Hos. 6:5; Zech. 1:6
V	19119015
c	a
i	c19119015.19
m	Deut. 28:49; Is. 5:26; Jer. 1:15; 6:22 b Is. 39:3; Jer. 4:16
V	19119017
c	c
i	c19119017.20
m	Lev. 26:16; Deut. 28:31, 33; Jer. 8:16; 50:7,
V	19119018
c	d
i	c19119018.21
m	Jer. 30:11; Amos 9:8
V	19119019
c	e
i	c19119019.22
m	Deut. 29:24- 29; 1 Kin. 9:8, 9; Jer. 13:22; 16:10-13
V	19119019
c	f
i	c19119019.23
m	Jer. 1:16; 2:13
V	19119019
c	g
i	c19119019.24
m	Deut. 28:48; Jer. to the covenant (see Deut. 27; 28).
V	19119021
c	h
i	c19119021.25
m	Is. 6:9; Jer. 6:10; Ezek. 12:2; Matt. 13:14; John 12:40; Acts 28:26;
V	19119022
c	i
i	c19119022.26
m	Deut. 28:58; Ps. 119:120; Jer. 2:19; 10:7; [Rev. 15:4] j Job 26:10
V	19119024
c	k
i	c19119024.27
m	Ps. 147:8; Jer. 14:22; [Matt. 5:45]; Acts 14:17
V	19119024
c	l
i	c19119024.28
m	Deut. 11:14; Joel 2:23; James 5:7 m [Gen. 8:22]
V	19119025
c	n
i	c19119025.29
m	Jer. 3:3
V	19119026
c	o
i	c19119026.30
m	Ps. 10:9; Prov. 1:11; Jer. 18:22; Hab. 1:15
V	19119028
c	p
i	c19119028.31
m	Deut. 32:15
V	19119028
c	q
i	c19119028.32
m	Is. 1:23; Jer. 7:6; 22:3; Zech. 7:10
V	19119028
c	r
i	c19119028.33
m	Job 12:6; Ps.
V	19119029
c	s
i	c19119029.34
m	Jer. 5:9; Mal. 3:5
V	19119030
c	t
i	c19119030.35
m	Jer. 23:14; Hos. 6:10; 2 Tim.
V	19119031
c	u
i	c19119031.36
m	Jer. 14:14; Ezek. 13:6 v Mic.
