C	Chapter 72
V	19072002
c	a
i	c19072002.1
m	Hos. 4:9 b Ezek.
V	19072004
c	c
i	c19072004.2
m	Is. 25:11
V	19072005
c	d
i	c19072005.3
m	Gen. 3:17; Num. 35:33; Is. 9:17; 10:6 e Is. 59:12 f 1 Chr. 16:14-19; Ps.
V	19072006
c	g
i	c19072006.4
m	Mal. 4:6
V	19072006
c	h
i	c19072006.5
m	Is. 9:19
V	19072007
c	i
i	c19072007.6
m	Is. 16:8-10; Joel
V	19072008
c	j
i	c19072008.7
m	Is. 5:12, 14; Jer. Ezek. 26:13; Hos. 2:11; Rev. 18:22
V	19072013
c	k
i	c19072013.8
m	[Is. 17:5, 6;
V	19072016
c	n
i	c19072016.9
m	Is. 21:2; 33:1; Jer. 3:20; 5:11
V	19072017
c	o
i	c19072017.10
m	Jer. 48:43; Amos 5:19
V	19072018
c	p
i	c19072018.11
m	Gen. 7:11 q Ps. 18:7; 46:2; Is. 2:19,
V	19072019
c	r
i	c19072019.12
m	Jer. 4:23
V	19072020
c	s
i	c19072020.13
m	Is. 19:14; 24:1;
V	19072021
c	t
i	c19072021.14
m	Ps. 76:12
V	19072023
c	u
i	c19072023.15
m	Is. 13:10; 60:19; Ezek. 32:7; Joel 2:31; 3:15
V	19072023
c	v
i	c19072023.16
m	Rev. 19:4, 6 w [Heb. 12:22]
