C	Chapter 15
V	19015002
c	a
i	c19015002.1
m	Eccl. 10:3
V	19015004
c	b
i	c19015004.2
m	Prov. 10:11 c [James 3:17]
V	19015005
c	d
i	c19015005.3
m	Lev. 19:15; Deut. 1:17; 16:19; Ps. 82:2; Prov.
V	19015007
c	e
i	c19015007.4
m	Ps. 64:8; 140:9; Prov. 10:14 f Eccl.
V	19015008
c	g
i	c19015008.5
m	Prov. 12:18
V	19015010
c	h
i	c19015010.6
m	2 Sam. 22:2, 3, 33; Ps. 18:2;
V	19015012
c	i
i	c19015012.7
m	Prov. 15:33;
V	19015016
c	j
i	c19015016.8
m	Gen. 32:20, 21;
V	19015018
c	k
i	c19015018.9
m	[Prov. 16:33]
V	19015021
c	m
i	c19015021.10
m	Prov. 12:13; 13:3; Matt. 12:37
V	19015022
c	n
i	c19015022.11
m	Gen. 2:18; [Prov. 12:4; 19:14]
V	19015023
c	o
i	c19015023.12
m	James 2:3,
V	19015024
c	p
i	c19015024.13
m	Prov. 17:17; [John 15:14, 15]
