C	Chapter 7
V	19007001
c	a
i	c19007001.1
m	Prov. 1:1; 25:1
V	19007001
c	b
i	c19007001.2
m	Prov. 15:20;
V	19007002
c	c
i	c19007002.3
m	Ps. 49:7; Prov. 11:4; 21:6; Ezek. 7:19; [Luke 12:19, 20] d Dan. 4:27
V	19007003
c	e
i	c19007003.4
m	Ps. 34:9, 10; 37:25; Prov. 28:25; [Matt. 6:33]
V	19007004
c	f
i	c19007004.5
m	Prov. 19:15
V	19007004
c	g
i	c19007004.6
m	Prov. 12:24; 13:4;
V	19007005
c	h
i	c19007005.7
m	Prov. 6:8
V	19007005
c	i
i	c19007005.8
m	Prov. 19:26
V	19007007
c	j
i	c19007007.9
m	Ps. 112:6; Eccl.
V	19007008
c	k
i	c19007008.10
m	Prov. 10:10
V	19007009
c	l
i	c19007009.11
m	[Ps. 23:4; Prov. 3:23; 28:18; Is.
V	19007010
c	a
i	c19007010.12
m	Ps. 15:5; Prov. 12:3; Matt.
V	19007012
c	m
i	c19007012.13
m	Prov. 17:9; [1 Cor. 13:4-7; James 5:20]; 1 Pet. 4:8
V	19007014
c	o
i	c19007014.14
m	Prov. 18:7
V	19007015
c	p
i	c19007015.15
m	Job 31:24; Ps. 52:7; Prov. 18:11; [1 Tim. 6:17]
V	19007016
c	q
i	c19007016.16
m	Prov. 6:23
V	19007018
c	r
i	c19007018.17
m	Prov. 26:24
V	19007018
c	s
i	c19007018.18
m	Ps. 15:3; 101:5
V	19007019
c	t
i	c19007019.19
m	Job 11:2; [Prov. 18:21]; Eccl. 5:3 u Prov. 17:27; [James 1:19; 3:2]
V	19007022
c	v
i	c19007022.20
m	Gen. 24:35; 26:12; Deut. 8:18; Ps. 37:22; Prov.
V	19007023
c	w
i	c19007023.21
m	Prov. 2:14;
V	19007024
c	x
i	c19007024.22
m	Job 15:21; Prov. 1:27; Is. 66:4
V	19007024
c	y
i	c19007024.23
m	Ps. 145:19; Prov. 15:8; Matt. 5:6; [1 John 5:14, 15]
V	19007025
c	z
i	c19007025.24
m	Ps. 37:9,
V	19007027
c	b
i	c19007027.25
m	Prov. 9:11
V	19007027
c	c
i	c19007027.26
m	Job 15:32
V	19007028
c	d
i	c19007028.27
m	Job 8:13
V	19007029
c	e
i	c19007029.28
m	Ps. 1:6
V	19007030
c	f
i	c19007030.29
m	Ps. 37:22; Prov. 2:21 6 land
