C	Chapter 135
V	19135001
c	a
i	c19135001.1
m	2 Kin. 24:17, 18; Jer. 32:1-3; 37:1; 52:1-3 b 1 Chr. 9:12; Jer. 38:1 c 2 Kin. 25:18; Jer.
V	19135002
c	d
i	c19135002.2
m	Ex. 9:28;
V	19135004
c	e
i	c19135004.3
m	Is. 13:4; Jer. 39:3; Lam. 2:5, 7; Zech. 14:2
V	19135005
c	f
i	c19135005.4
m	Jer. 32:24; 33:5; Is. 63:10 g Ex. 6:6; Deut. 4:34; Jer.
V	19135007
c	h
i	c19135007.5
m	2 Kin. 25:5-7, 18-21; Jer. 37:17; 39:5; 52:9 i Deut. 28:50; 2 Chr. 36:17; Jer. 13:14; Ezek. 7:9; Hab. 1:6-10
V	19135008
c	j
i	c19135008.6
m	Deut. 30:15, 19; Is. 1:19,
V	19135009
c	k
i	c19135009.7
m	Jer. 38:2 l Jer.
V	19135010
c	m
i	c19135010.8
m	Lev. 17:10; Jer. 44:11, 27; Amos 9:4 n Jer. 38:3 o 2 Kin. 25:9; 2 Chr. 36:19; Jer.
V	19135012
c	p
i	c19135012.9
m	Ps. 72:1; Is. 1:17; Jer. 22:3; Zech. 7:9
V	19135013
c	r
i	c19135013.10
m	[Jer. 23:30- 32; Ezek. 13:8] s
V	19135014
c	t
i	c19135014.11
m	Prov. 1:31; Is. 3:10, 11; Jer. 17:10; 32:19 u 2 Chr. 36:19; Is. 10:16, 18; Jer. 11:16; 17:27; 52:13; Ezek. 20:47,
