C	Chapter 16
V	19016001
c	a
i	c19016001.1
m	Prov. 28:6
V	19016004
c	b
i	c19016004.2
m	Prov. 14:20
V	19016005
c	c
i	c19016005.3
m	Ex. 23:1; Deut. 19:16-19; Prov.
V	19016007
c	d
i	c19016007.4
m	Prov. 14:20
V	19016008
c	f
i	c19016008.5
m	Prov. 16:20
V	19016010
c	g
i	c19016010.6
m	Prov. 30:21,
V	19016011
c	h
i	c19016011.7
m	James 1:19
V	19016011
c	i
i	c19016011.8
m	Prov. 16:32; [Matt. 5:44]; Eph. 4:32; Col. 3:13
V	19016012
c	j
i	c19016012.9
m	Prov. 16:14
V	19016012
c	k
i	c19016012.10
m	Gen. 27:28; Deut. 33:28; Ps. 133:3; Hos. 14:5; Mic. 5:7 friends (Heb. rea) (18:24; Judg. 7:13;
V	19016013
c	l
i	c19016013.11
m	Prov. 10:1
V	19016013
c	m
i	c19016013.12
m	Prov. 21:9,
V	19016014
c	n
i	c19016014.13
m	2 Cor. 12:14
V	19016014
c	o
i	c19016014.14
m	Prov. 18:22
V	19016015
c	p
i	c19016015.15
m	Prov. 6:9
V	19016015
c	q
i	c19016015.16
m	Prov. 10:4
V	19016016
c	r
i	c19016016.17
m	Prov. 13:13; 16:17; Luke
V	19016017
c	s
i	c19016017.18
m	Deut. 15:7, 8; Job 23:12, 13; Prov. 28:27; Eccl. 11:1; Matt. 10:42; 25:40; [2 Cor. 9:6- 8]; Heb. 6:10
V	19016018
c	t
i	c19016018.19
m	Prov. 13:24
V	19016020
c	u
i	c19016020.20
m	Ps. 37:37
V	19016021
c	v
i	c19016021.21
m	Ps. 33:10, 11; Prov. 16:9; Is. 46:10; Heb. 6:17
V	19016023
c	w
i	c19016023.22
m	Prov. 14:27; [1 Tim. 4:8]
V	19016024
c	x
i	c19016024.23
m	Prov. 15:19
V	19016025
c	y
i	c19016025.24
m	Deut. 13:11
V	19016025
c	z
i	c19016025.25
m	Prov. 9:8
V	19016028
c	b
i	c19016028.26
m	Job 15:16
V	19016029
c	c
i	c19016029.27
m	Prov. 26:3
