C	Chapter 132
V	19132006
c	a
i	c19132006.1
m	Is. 45:9; Rom. 9:20, 21 b Is. 64:8
V	19132007
c	c
i	c19132007.2
m	Jer. 1:10
V	19132008
c	e
i	c19132008.3
m	[Ps. 106:45]; Jer. 26:3; [Hos. 11:8; Joel 2:13]; Jon. 3:10
V	19132011
c	f
i	c19132011.4
m	2 Kin. 17:13; Is. 1:16-19; Jer. 4:1; Acts 26:20 g Jer.
V	19132012
c	h
i	c19132012.5
m	Is. 57:10; Jer. 2:25 i Jer. 3:17;
V	19132013
c	j
i	c19132013.6
m	Is. 66:8; Jer. 2:10, 11; 1 Cor. 5:1
V	19132013
c	k
i	c19132013.7
m	Jer. 5:30; Hos.
V	19132015
c	l
i	c19132015.8
m	Jer. 2:13,
V	19132015
c	m
i	c19132015.9
m	Jer. 6:16
V	19132016
c	n
i	c19132016.10
m	Jer. 19:8 o 1 Kin. 9:8; Lam. 2:15; Mic. 6:16
V	19132017
c	p
i	c19132017.11
m	Jer. 13:24 q Ps. 48:7 r Jer. 2:27 7 So
V	19132018
c	s
i	c19132018.12
m	Jer. 11:19
V	19132018
c	t
i	c19132018.13
m	Lev. 10:11; Mal. 2:7; [John 7:48]
V	19132020
c	u
i	c19132020.14
m	Ps. 109:4 v Ps. 35:7; 57:6; Jer. 5:26
V	19132020
c	w
i	c19132020.15
m	Jer. 14:7–15:1
V	19132021
c	y
i	c19132021.16
m	Jer. 15:7, 8; Ezek. 22:25
V	19132023
c	z
i	c19132023.17
m	Neh. 4:5; Ps. 35:14; 109:14; Is. 2:9; Jer. 11:20 a Jer.
