C	Chapter 69
V	19069002
c	b
i	c19069002.1
m	Is. 33:1 c Is. 13:17; 22:6; Jer.
V	19069003
c	d
i	c19069003.2
m	Is. 15:5; 16:11
V	19069004
c	f
i	c19069004.3
m	Deut. 28:67
V	19069008
c	h
i	c19069008.4
m	Hab. 2:1
V	19069009
c	i
i	c19069009.5
m	Is. 13:19; 47:5, 9; 48:14; Jer. 51:8; Dan. 5:28, 31; Rev. 14:8; 18:2 j Is. 46:1; Jer. 50:2; 51:44
V	19069010
c	k
i	c19069010.6
m	Jer. 51:33; Mic. 4:13
V	19069011
c	l
i	c19069011.7
m	Gen. 25:14; 1 Chr. 1:30; Josh. 15:52 m Gen. 32:3; Jer. 49:7; Ezek. 35:2; Obad.
V	19069013
c	n
i	c19069013.8
m	Jer. 25:24; 49:28 o Gen. 10:7; 1 Chr. 1:9, 32; Jer. 25:23; Ezek. is Edom (34:5–17; Gen. 32:3). Watchman refers to the night
V	19069016
c	p
i	c19069016.9
m	Is. 16:14 q Ps. 120:5; Song 1:5; Is. 42:11; 60:7; Ezek.
