C	Chapter 94
V	19094001
c	a
i	c19094001.1
m	Is. 21:9; Jer. 50:2 b Jer. 10:5
V	19094002
c	c
i	c19094002.2
m	Judg. 18:17, 18, 24;
V	19094003
c	d
i	c19094003.3
m	Deut. 32:11; Ps. 71:6; Is. 63:9
V	19094004
c	e
i	c19094004.4
m	Mal. 3:6 f Ps.
V	19094005
c	g
i	c19094005.5
m	Is. 40:18,
V	19094007
c	j
i	c19094007.6
m	Is. 45:20; 46:1; Jer. 10:5 k Is. 45:20
V	19094008
c	l
i	c19094008.7
m	Is. 44:19
V	19094009
c	m
i	c19094009.8
m	Deut. 32:7; Is. 42:9; 65:17 n Is.
V	19094010
c	o
i	c19094010.9
m	Is. 45:21; 48:3
V	19094010
c	p
i	c19094010.10
m	Ps. 33:11; Prov. 19:21; 21:30; Is. 14:24; 25:1; Acts 5:39; Heb. 6:17
V	19094011
c	q
i	c19094011.11
m	Is. 41:2,
V	19094011
c	r
i	c19094011.12
m	Is. 44:28 s Num.
V	19094012
c	t
i	c19094012.13
m	Ps. 76:5; Is. 48:4; Zech. 7:11, 12; Mal. 3:13 u [Rom. 10:3]
V	19094013
c	v
i	c19094013.14
m	[Rom. 1:17]
V	19094013
c	w
i	c19094013.15
m	Hab. 2:3 x Is. 62:11; Joel 3:17; [1 Pet. 2:6] 3 delay
