C	Chapter 59
V	19059001
c	a
i	c19059001.1
m	[Zech. 6:12]; Rev. 5:5 b [Is. 9:7; 11:10]; Matt. 1:5; [Acts 13:23] $
V	19059001
c	c
i	c19059001.2
m	Is. 4:2 1 Shoot
V	19059002
c	d
i	c19059002.3
m	[Is. 42:1; 48:16; 61:1; Matt. 3:16]; Mark 1:10; Luke 3:22; [John
V	19059004
c	e
i	c19059004.4
m	Rev. 19:11 $
V	19059004
c	f
i	c19059004.5
m	Job 4:9; Is. 30:28, 33; Mal. 4:6; 2 Thess. 2:8 at the Exodus (Ex. 14; 15). 11:1 A Rod from the stem of Jesse (see
V	19059009
c	h
i	c19059009.6
m	Job 5:23; Is. 65:25; Ezek. 34:25; Hos. 2:18 i Ps. 98:2, 3; Is. 45:6; Hab. 2:14
V	19059010
c	j
i	c19059010.7
m	Is. 2:11 k Is. 11:1 $; Rom. 15:12 l Is. 27:12,
V	19059010
c	m
i	c19059010.8
m	Rom. 15:10 12 13 11 n Is. 19:23- 25; Hos. 11:11; Zech. 10:10
V	19059012
c	o
i	c19059012.9
m	John 7:35
V	19059013
c	p
i	c19059013.10
m	Is. 9:21; Jer. 3:18; Ezek. 37:16, 17, 22; Hos. 1:11
V	19059014
c	q
i	c19059014.11
m	Is. 63:1; Dan. 11:41; Joel 3:19;
V	19059016
c	s
i	c19059016.12
m	Is. 19:23 t Ex.
