C	Chapter 126
V	19126001
c	a
i	c19126001.1
m	Ezra 9:15; Ps. 51:4; Jer. 11:20
V	19126002
c	c
i	c19126002.2
m	Is. 29:13; Ezek. 33:31; Matt. 15:8; Mark 7:6 1 Most
V	19126003
c	d
i	c19126003.3
m	Ps. 17:3 e Ps. 7:9; 11:5; Jer. 11:20
V	19126003
c	f
i	c19126003.4
m	Jer. 17:18; 50:27; James 5:5
V	19126004
c	g
i	c19126004.5
m	Jer. 23:10; Hos. 4:3 h Jer. 9:10; Hos. 4:3; Hab. 3:17 i Ps.
V	19126005
c	j
i	c19126005.6
m	Josh. 3:15; 1 Chr. 12:15
V	19126006
c	k
i	c19126006.7
m	Gen. 37:4-11; Job 6:15; Ps. 69:8; Jer. 9:4,
V	19126006
c	l
i	c19126006.8
m	Ps. 12:2; Prov.
V	19126008
c	m
i	c19126008.9
m	Hos. 9:15; Amos 6:8
V	19126009
c	n
i	c19126009.10
m	Lev. 26:22
V	19126010
c	o
i	c19126010.11
m	Jer. 6:3; 23:1
V	19126010
c	p
i	c19126010.12
m	Ps. 80:8-16; pastors q Is. 63:18
V	19126011
c	r
i	c19126011.13
m	Jer. 10:22; 22:6
V	19126013
c	t
i	c19126013.14
m	Lev. 26:16; Deut. 28:38; Mic. 6:15; Hag. 1:6
V	19126014
c	u
i	c19126014.15
m	Jer. 2:3; 50:11, 12; Zech. 2:8
V	19126014
c	v
i	c19126014.16
m	Deut. 30:3; Ps. 106:47; Is. 11:11- 16; Jer. 32:37
V	19126015
c	w
i	c19126015.17
m	Jer. 31:20; Lam. 3:32; Ezek. 28:25 x Amos 9:14
V	19126016
c	y
i	c19126016.18
m	[Jer. 4:2]; Zeph. 1:5 z [Eph. 2:20, 21; 1 Pet. 2:5]
V	19126017
c	a
i	c19126017.19
m	Ps. 2:8-12; Is.
