C	Chapter 144
V	19144003
c	a
i	c19144003.1
m	Ps. 53:6; Jer. Ezek. 39:25; Amos 9:14; Zeph. 3:20
V	19144003
c	b
i	c19144003.2
m	Jer. 16:15; Ezek.
V	19144006
c	c
i	c19144006.3
m	Jer. 4:31;
V	19144007
c	d
i	c19144007.4
m	[Is. 2:12]; Hos. 1:11; Joel 2:11; Amos 5:18; Zeph. 1:14 e Lam. 1:12; Dan. 9:12; 12:1
V	19144009
c	f
i	c19144009.5
m	Is. 55:3; Ezek. 34:23; 37:24; Hos. 3:5 g [Luke 1:69 $; Acts 2:30; 13:23]
V	19144010
c	h
i	c19144010.6
m	Is. 41:13; 43:5; 44:2; Jer. 46:27,
V	19144010
c	i
i	c19144010.7
m	Jer. 3:18
V	19144011
c	j
i	c19144011.8
m	[Is. 43:2-5]
V	19144011
c	k
i	c19144011.9
m	Amos 9:8 l Jer.
V	19144011
c	m
i	c19144011.10
m	Ps. 6:1; Is. 27:8; Jer. 10:24; 46:28
V	19144012
c	n
i	c19144012.11
m	2 Chr. 36:16; Jer. 15:18
V	19144013
c	o
i	c19144013.12
m	Jer. 8:22
V	19144014
c	p
i	c19144014.13
m	Jer. 22:20, 22; Lam. 1:2
V	19144014
c	q
i	c19144014.14
m	Job 13:24; 16:9; 19:11 r Job 30:21
V	19144014
c	s
i	c19144014.15
m	Jer. 5:6
V	19144015
c	t
i	c19144015.16
m	Jer. 15:18
V	19144016
c	v
i	c19144016.17
m	Is. 14:2; Joel 3:8 w Is. 33:1; Ezek. 39:10 x Jer. 2:3
V	19144017
c	y
i	c19144017.18
m	Ex. 15:26; Ps. 107:20; Is. 30:26; Jer. 33:6
V	19144018
c	z
i	c19144018.19
m	Ps. 102:13
V	19144019
c	a
i	c19144019.20
m	Ps. 126:1, 2; Is. 51:11; Jer. 31:4; Zeph. 3:14 b Is. 49:19-21; Jer. 23:3; 33:22; Zech. 10:8
V	19144020
c	c
i	c19144020.21
m	Is. 1:26
V	19144021
c	d
i	c19144021.22
m	Gen. 49:10
V	19144021
c	e
i	c19144021.23
m	Num. 16:5; Ps.
V	19144022
c	f
i	c19144022.24
m	Ex. 6:7; Jer. 32:38; Ezek. 36:28; Hos. 2:23; Zech.
V	19144023
c	g
i	c19144023.25
m	Jer. 23:19,
V	19144024
c	h
i	c19144024.26
m	Gen. 49:1
