C	Chapter 82
V	19082001
c	a
i	c19082001.1
m	Ps. 49:1; Is. 41:1; 43:9 b Deut. 32:1; Is. 1:2
V	19082002
c	c
i	c19082002.2
m	Is. 13:5
V	19082003
c	d
i	c19082003.3
m	Joel 2:20; Amos
V	19082004
c	e
i	c19082004.4
m	Ps. 102:26; Is. 13:13; Ezek. 32:7, 8; Joel 2:31; Matt. 24:29; 2 Pet. 3:10
V	19082004
c	f
i	c19082004.5
m	Is. 14:12 g Rev.
V	19082006
c	k
i	c19082006.6
m	Zeph. 1:7
V	19082008
c	l
i	c19082008.7
m	Is. 63:4
V	19082009
c	m
i	c19082009.8
m	Deut. 29:23; Ps. 11:6; Is. 30:33
V	19082010
c	n
i	c19082010.9
m	Rev. 14:11; 18:18; 19:3 o Is. 34:10-15; Mal.
V	19082011
c	p
i	c19082011.10
m	Is. 14:23; Zeph. 2:14; Rev. 18:2 q 2 Kin. 21:13; Lam. 2:8
V	19082013
c	r
i	c19082013.11
m	Is. 32:13; Hos. 9:6 s Is. 13:21
V	19082016
c	t
i	c19082016.12
m	[Mal. 3:16]
