C	Chapter 73
V	19073001
c	a
i	c19073001.1
m	Ex. 15:2 b Ps. 98:1 c Num. 23:19
V	19073002
c	d
i	c19073002.2
m	Is. 21:9; 23:13; Jer. 51:37
V	19073003
c	e
i	c19073003.3
m	Is. 24:15; Rev.
V	19073004
c	f
i	c19073004.4
m	Is. 4:6
V	19073006
c	g
i	c19073006.5
m	[Is. 2:2-4; 56:7]
V	19073006
c	h
i	c19073006.6
m	Prov. 9:2; Matt. 22:4 i [Dan. 7:14;
V	19073007
c	j
i	c19073007.7
m	2 Cor. 3:15; [Eph. 4:18]
V	19073009
c	m
i	c19073009.8
m	Gen. 49:18; Is. 8:17; 26:8; [Titus 2:13] n Ps. 20:5
V	19073010
c	o
i	c19073010.9
m	Is. 16:14; Jer. 48:1-47; Ezek. 25:8- 11; Amos 2:1-3; Zeph. 2:9
V	19073011
c	p
i	c19073011.10
m	Is. 24:4; 26:5
V	19073012
c	q
i	c19073012.11
m	Is. 26:5
