C	Chapter 107
V	19107001
c	a
i	c19107001.1
m	Num. 11:23; Is. 50:2; Jer. 32:17
V	19107002
c	b
i	c19107002.2
m	Is. 1:15
V	19107003
c	c
i	c19107003.3
m	Is. 1:15, 21; Jer. 2:30, 34; Ezek. 7:23; Hos. 4:2
V	19107004
c	d
i	c19107004.4
m	Is. 30:12; Jer. 7:4 e Job 15:35; Ps. 7:14; Is. 33:11
V	19107006
c	f
i	c19107006.5
m	Job 8:14
V	19107007
c	g
i	c19107007.6
m	Prov. 1:16; Rom. 3:15 h Prov. 6:17 i Is. 55:7
V	19107007
c	j
i	c19107007.7
m	Rom. 3:16,
V	19107008
c	k
i	c19107008.8
m	Is. 57:20,
V	19107009
c	m
i	c19107009.9
m	Jer. 8:15
V	19107010
c	n
i	c19107010.10
m	Deut. 28:29; Job 5:14; Amos 8:9
V	19107011
c	o
i	c19107011.11
m	Is. 38:14; Ezek. 7:16
V	19107012
c	p
i	c19107012.12
m	Is. 24:5; 58:1
V	19107013
c	q
i	c19107013.13
m	Matt. 12:34
V	19107015
c	r
i	c19107015.14
m	Is. 5:23; 10:2;
V	19107016
c	s
i	c19107016.15
m	Is. 41:28; 63:5; 64:7; Ezek. 22:30
V	19107016
c	t
i	c19107016.16
m	Mark 6:6 (Num. 2:10; Is. 59:19). These standards or ensigns raised on a spear or pole (Num. 21:8, 9). These
V	19107016
c	u
i	c19107016.17
m	Ps. 98:1; Is. 63:5
V	19107017
c	v
i	c19107017.18
m	Eph. 6:14, 17; 1 Thess. 5:8
V	19107018
c	w
i	c19107018.19
m	Is. 63:6; Rom. 2:6
V	19107019
c	x
i	c19107019.20
m	Ps. 113:3; Mal. 1:11 y Rev. 12:15
V	19107021
c	a
i	c19107021.21
m	[Heb. 8:10;
