C	Chapter 83
V	19083001
c	a
i	c19083001.1
m	Is. 32:15; 55:12
V	19083001
c	b
i	c19083001.2
m	Is. 41:19; 51:3
V	19083002
c	c
i	c19083002.3
m	Is. 32:15 d Is.
V	19083004
c	f
i	c19083004.4
m	Is. 34:8 g Ps. 145:19; Is. 33:22 $
V	19083005
c	h
i	c19083005.5
m	Is. 29:18; Matt. 9:27; John 9:6, 7 $ i [Matt. 11:5]
V	19083006
c	j
i	c19083006.6
m	Matt. 11:5; 15:30 $; John 5:8, 9; Acts 8:7 k Is. 32:4; Matt. 9:32; 12:22 l Is. 41:18; [John 7:38]
V	19083007
c	m
i	c19083007.7
m	Is. 34:13
V	19083008
c	n
i	c19083008.8
m	Is. 19:23 o Is. 52:1; Joel 3:17; [Matt. 7:13, 14]; 1 Pet. 1:15, 16; Rev. 21:27
V	19083009
c	p
i	c19083009.9
m	Lev. 26:6; [Is. 11:7, 9]; Ezek.
V	19083010
c	q
i	c19083010.10
m	Is. 51:11 r Is. [Rev. 7:17; 21:4]
