C	Chapter 6
V	19006001
c	a
i	c19006001.1
m	[Matt. 16:18; 1 Cor. 3:9, 10; Eph. 2:20-22; 1 Pet. 2:5]
V	19006002
c	b
i	c19006002.2
m	Matt. 22:4
V	19006002
c	c
i	c19006002.3
m	Prov. 23:30
V	19006004
c	d
i	c19006004.4
m	Ps. 19:7
V	19006005
c	e
i	c19006005.5
m	Song 5:1; Is. 55:1; [John 6:27]
V	19006008
c	f
i	c19006008.6
m	Prov. 15:12; Matt. 7:6 g Ps. 141:5; Prov. 10:8
V	19006009
c	h
i	c19006009.7
m	[Matt. 13:12]
V	19006010
c	i
i	c19006010.8
m	Job 28:28; Ps. 111:10; Prov. 1:7
V	19006011
c	j
i	c19006011.9
m	Prov. 3:2,
V	19006012
c	k
i	c19006012.10
m	Job 35:6, 7; Prov. 16:26
V	19006013
c	l
i	c19006013.11
m	Prov. 7:11
V	19006014
c	m
i	c19006014.12
m	Prov. 9:3
V	19006017
c	o
i	c19006017.13
m	Prov. 20:17
V	19006018
c	p
i	c19006018.14
m	Prov. 2:18;
