C	Chapter 80
V	19080001
c	a
i	c19080001.1
m	Ps. 45:1
V	19080002
c	b
i	c19080002.2
m	Is. 4:6 1 shelter
V	19080003
c	c
i	c19080003.3
m	Is. 29:18; 35:5 the Egyptians and defending Israel (Ex. 12:13, 23). Jesus Christ (7:14; 9:1–7; 11:1–5; 28:16; John 10:11, 16). The princ- es are His undershepherds (1 Pet. 5:2–4).
V	19080004
c	d
i	c19080004.4
m	Is. 29:24
V	19080006
c	e
i	c19080006.5
m	Prov. 24:7-9
V	19080007
c	f
i	c19080007.6
m	Jer. 5:26-28; Mic. 7:3
V	19080009
c	g
i	c19080009.7
m	Is. 47:8; Amos 6:1; Zeph. 2:15
V	19080013
c	h
i	c19080013.8
m	Is. 7:23-25; Hos. 9:6 i Is. 22:2
V	19080014
c	j
i	c19080014.9
m	Is. 27:10
V	19080015
c	k
i	c19080015.10
m	[Is. 11:2]; Ezek. 39:29; [Joel 2:28] l Ps. 107:35; Is. 29:17
V	19080017
c	m
i	c19080017.11
m	Ps. 119:165; Is. 2:4; Rom. 14:17; James 3:18
V	19080018
c	n
i	c19080018.12
m	Is. 11:10; 14:3; 30:15; [Hos. 2:18-23; Zech. 2:5;
V	19080019
c	o
i	c19080019.13
m	Is. 30:30
V	19080019
c	p
i	c19080019.14
m	Zech. 11:2
V	19080020
c	q
i	c19080020.15
m	[Eccl. 11:1]; Is. 30:23,
