C	Chapter 139
V	19139001
c	a
i	c19139001.1
m	Jer. 36:1 b 2 Kin. 24:1, 2; 2 Chr. 36:4- 6; Dan. 1:1,
V	19139003
c	c
i	c19139003.2
m	Jer. 1:2 d Jer.
V	19139004
c	e
i	c19139004.3
m	Jer. 7:13,
V	19139005
c	f
i	c19139005.4
m	2 Kin. 17:13; [Is. 55:6, 7]; Jer. 18:11; Ezek. 18:30; [Jon.
V	19139007
c	g
i	c19139007.5
m	Deut. 32:21; Jer. 7:19; 32:30
V	19139009
c	h
i	c19139009.6
m	Jer. 1:15 i Is. 45:1; Jer. 27:6 j Jer.
V	19139010
c	k
i	c19139010.7
m	Is. 24:7-11; Jer. 7:34; 16:9; Ezek. 26:13; Hos. 2:11; Rev. 18:23 l Eccl.
V	19139011
c	m
i	c19139011.8
m	2 Chr. 36:21; Jer. 29:10; Dan. 9:2; Zech. 7:5
V	19139012
c	n
i	c19139012.9
m	2 Chr. 36:21, 22; Ezra 1:1; Jer. 29:10; Dan. 9:2
V	19139012
c	o
i	c19139012.10
m	Is. 13:20; Jer. 50:3 (Ezra 1:1)
V	19139014
c	p
i	c19139014.11
m	Jer. 50:9; 51:27, 28 q Jer. 51:27 r Jer. 27:7
V	19139014
c	s
i	c19139014.12
m	Jer. 50:29;
V	19139015
c	t
i	c19139015.13
m	Job 21:20; Ps. 75:8; Is. 51:17; Rev.
V	19139016
c	u
i	c19139016.14
m	Jer. 51:7; Ezek. 23:34; Nah.
V	19139018
c	v
i	c19139018.15
m	Jer. 25:9,
V	19139020
c	x
i	c19139020.16
m	Job 1:1; Lam. 4:21 y Jer. 47:1-7; Ezek. 25:16,
V	19139020
c	z
i	c19139020.17
m	Is. 20:1
V	19139021
c	a
i	c19139021.18
m	Jer. 49:7
V	19139022
c	b
i	c19139022.19
m	Jer. 47:4; Zech. 9:2-4 c Jer.
V	19139023
c	d
i	c19139023.20
m	Is. 21:13; Jer.
V	19139024
c	e
i	c19139024.21
m	Jer. 25:20; 50:37; Ezek. 30:5
V	19139025
c	f
i	c19139025.22
m	Gen. 10:22; Is. 11:11; Jer. 49:34
V	19139025
c	g
i	c19139025.23
m	Is. 13:17; Jer.
V	19139026
c	h
i	c19139026.24
m	Jer. 50:9 4 A
V	19139027
c	i
i	c19139027.25
m	Jer. 25:16; Hab. 2:16 j Is. 63:6
V	19139029
c	k
i	c19139029.26
m	[Prov. 11:31]; Is. 10:12; Jer. 13:13; Ezek. 9:6; [Luke 23:31; 1 Pet. 4:17]
V	19139029
c	l
i	c19139029.27
m	Dan. 9:18 m Ezek.
V	19139030
c	n
i	c19139030.28
m	Is. 42:13; Joel 3:16; Amos 1:2
V	19139030
c	o
i	c19139030.29
m	Ps. 11:4 p 1 Kin. 9:3; Ps. 132:14 q Is. 16:9; Jer. 48:33
V	19139031
c	r
i	c19139031.30
m	Hos. 4:1; Mic. 6:2 s Is. 66:16; Joel 3:2
V	19139032
c	t
i	c19139032.31
m	Jer. 23:19;
V	19139033
c	u
i	c19139033.32
m	Is. 34:2, 3; 66:16 v Jer. 16:4, 6; Ezek. 39:4,
V	19139033
c	w
i	c19139033.33
m	Ps. 79:3; Jer. 8:2; Rev. 11:9
