C	Chapter 89
V	19089001
c	b
i	c19089001.1
m	Is. 1:18
V	19089002
c	c
i	c19089002.2
m	Is. 46:11 d Gen. 14:14; Is. 45:1,
V	19089004
c	e
i	c19089004.3
m	Is. 41:26 f Rev. 1:8, 17; 22:13 g Is.
V	19089007
c	i
i	c19089007.4
m	Is. 44:13 j Is. 40:19 k Is. 40:20
V	19089008
c	l
i	c19089008.5
m	Deut. 7:6; 10:15; Ps. 135:4; [Is. 43:1] m 2 Chr. 20:7; James 2:23
V	19089010
c	n
i	c19089010.6
m	Is. 41:13, 14; 43:5 o [Deut. 31:6]
V	19089014
c	q
i	c19089014.7
m	Job 25:6; Ps.
V	19089015
c	r
i	c19089015.8
m	Mic. 4:13; Hab. 3:12; [2 Cor.
V	19089016
c	s
i	c19089016.9
m	Jer. 51:2 t Is.
V	19089017
c	u
i	c19089017.10
m	Ps. 94:14; Rom. 11:2
V	19089018
c	v
i	c19089018.11
m	Is. 35:6, 7; 43:19; 44:3 w Ps.
V	19089019
c	x
i	c19089019.12
m	Is. 35:1
V	19089020
c	y
i	c19089020.13
m	Job 12:9; Is.
V	19089021
c	z
i	c19089021.14
m	Is. 43:15
V	19089022
c	a
i	c19089022.15
m	Is. 45:21 b Is.
V	19089023
c	c
i	c19089023.16
m	Is. 42:9; 44:7, 8; 45:3; [John 13:19] d Jer. 10:5
V	19089024
c	e
i	c19089024.17
m	Ps. 115:8; Is. 44:9; [Rom. 3:10- 20; 1 Cor. 8:4]
V	19089025
c	g
i	c19089025.18
m	Is. 41:2; Jer.
V	19089026
c	h
i	c19089026.19
m	Is. 43:9
V	19089027
c	i
i	c19089027.20
m	Is. 41:4 j Is. 40:9; Nah. 1:15
V	19089028
c	k
i	c19089028.21
m	Is. 63:5
V	19089029
c	l
i	c19089029.22
m	Is. 41:24 8 So
