C	Chapter 10
V	19010001
c	a
i	c19010001.1
m	Is. 28:14,
V	19010002
c	b
i	c19010002.2
m	Prov. 12:14 great example of this (see Acts 4:36; 9:27; 11:2–30; Gal. 2:1). 1 Cor. 15:33). ter off than the scoffer—the worst kind of fool (see Ps. 1:1).
V	19010003
c	c
i	c19010003.3
m	Ps. 39:1; Prov. 21:23; [James 3:2]
V	19010004
c	d
i	c19010004.4
m	Prov. 10:4
V	19010006
c	e
i	c19010006.5
m	Prov. 11:3, 5,
V	19010007
c	f
i	c19010007.6
m	[Prov. 11:24; 12:9; Luke 12:20,
V	19010009
c	g
i	c19010009.7
m	Job 18:5, 6; 21:17; Prov. 24:20
V	19010010
c	h
i	c19010010.8
m	Prov. 10:12
V	19010011
c	i
i	c19010011.9
m	Prov. 10:2;
V	19010012
c	j
i	c19010012.10
m	Prov. 13:19
V	19010013
c	k
i	c19010013.11
m	Num. 15:31; 2 Chr. 36:16; Is.
V	19010014
c	l
i	c19010014.12
m	Prov. 6:22; m
V	19010015
c	n
i	c19010015.13
m	Ps. 111:10; Prov. 3:4 1 gives
V	19010016
c	o
i	c19010016.14
m	Prov. 12:23
V	19010017
c	p
i	c19010017.15
m	Prov. 25:13
V	19010021
c	r
i	c19010021.16
m	Ps. 32:10; Is.
V	19010022
c	s
i	c19010022.17
m	Job 27:16, 17; Prov. 28:8; [Eccl.
V	19010023
c	t
i	c19010023.18
m	Prov. 12:11
V	19010024
c	u
i	c19010024.19
m	Prov. 19:18
V	19010025
c	v
i	c19010025.20
m	Ps. 34:10; Prov. 10:3
