C	Chapter 12
V	19012001
c	a
i	c19012001.1
m	Prov. 25:15 b
V	19012002
c	c
i	c19012002.2
m	Prov. 12:23
V	19012003
c	d
i	c19012003.3
m	2 Chr. 16:9; Job 34:21; Prov. 5:21; Jer. 16:17; 32:19; Zech. 4:10; Heb.
V	19012005
c	e
i	c19012005.4
m	Prov. 10:1
V	19012008
c	g
i	c19012008.5
m	Prov. 21:27; Eccl. 5:1; Is. 1:11; Jer. 6:20; Mic. 6:7
V	19012009
c	h
i	c19012009.6
m	Prov. 21:21
V	19012010
c	i
i	c19012010.7
m	1 Kin. 22:8
V	19012010
c	j
i	c19012010.8
m	Prov. 5:12
V	19012011
c	k
i	c19012011.9
m	Job 26:6; Ps. 139:8 l
V	19012012
c	m
i	c19012012.10
m	Prov. 13:1; Amos 5:10; 2 Tim.
V	19012013
c	n
i	c19012013.11
m	Prov. 12:25
V	19012013
c	o
i	c19012013.12
m	Prov. 17:22 angry, see
V	19012015
c	p
i	c19012015.13
m	Prov. 17:22
V	19012016
c	q
i	c19012016.14
m	Ps. 37:16; Prov. 16:8; Eccl. 4:6; 1 Tim. 6:6
V	19012017
c	r
i	c19012017.15
m	Prov. 17:1
V	19012018
c	s
i	c19012018.16
m	Prov. 26:21
V	19012019
c	t
i	c19012019.17
m	Prov. 22:5
V	19012020
c	u
i	c19012020.18
m	Prov. 10:1
V	19012021
c	v
i	c19012021.19
m	Prov. 10:23
V	19012022
c	x
i	c19012022.20
m	Prov. 11:14
V	19012023
c	y
i	c19012023.21
m	Prov. 25:11;
V	19012024
c	z
i	c19012024.22
m	Phil. 3:20; [Col. 3:1, 2]
V	19012024
c	a
i	c19012024.23
m	Prov. 14:16
V	19012025
c	b
i	c19012025.24
m	Prov. 12:7; Is. 2:11 c Ps. 68:5,
V	19012026
c	d
i	c19012026.25
m	Prov. 6:16,
V	19012026
c	e
i	c19012026.26
m	Ps. 37:30
V	19012027
c	f
i	c19012027.27
m	Is. 5:8; [Jer.
V	19012028
c	g
i	c19012028.28
m	1 Pet. 3:15
V	19012033
c	j
i	c19012033.29
m	Prov. 1:7
V	19012033
c	k
i	c19012033.30
m	Prov. 18:12
