C	Chapter 8
V	19008001
c	a
i	c19008001.1
m	Lev. 19:35, 36; Deut. 25:13- 16; Prov. 20:10, 23; Mic. 6:11
V	19008002
c	b
i	c19008002.2
m	Prov. 16:18;
V	19008003
c	c
i	c19008003.3
m	Prov. 13:6
V	19008004
c	d
i	c19008004.4
m	Prov. 10:2; Ezek. 7:19; Zeph. 1:18 e Gen. 7:1
V	19008007
c	g
i	c19008007.5
m	Prov. 10:28
V	19008008
c	h
i	c19008008.6
m	Prov. 21:18
V	19008010
c	i
i	c19008010.7
m	Prov. 28:12
V	19008011
c	j
i	c19008011.8
m	Prov. 14:34
V	19008013
c	k
i	c19008013.9
m	Lev. 19:16; Prov. 20:19; 1 Tim. 5:13 l Prov. 19:11
V	19008014
c	m
i	c19008014.10
m	1 Kin. 12:1
V	19008015
c	n
i	c19008015.11
m	Prov. 6:1,
V	19008017
c	o
i	c19008017.12
m	[Matt. 5:7;
V	19008018
c	p
i	c19008018.13
m	Hos. 10:12; [Gal. 6:8, 9]; James
V	19008019
c	q
i	c19008019.14
m	Prov. 10:16; 12:28 r Prov. 21:16; [Rom. 6:23; James 1:15]
V	19008021
c	t
i	c19008021.15
m	Ps. 112:2; Prov. 14:26
V	19008023
c	u
i	c19008023.16
m	Prov. 10:28; Rom. 2:8,
V	19008024
c	v
i	c19008024.17
m	Ps. 112:9; Prov. 13:7; 19:17
V	19008025
c	w
i	c19008025.18
m	Prov. 3:9, 10; [2 Cor. 9:6, 7] x [Matt. 5:7]
V	19008026
c	y
i	c19008026.19
m	Amos 8:5,
V	19008026
c	z
i	c19008026.20
m	Job 29:13
V	19008027
c	a
i	c19008027.21
m	Esth. 7:10; Ps.
V	19008028
c	b
i	c19008028.22
m	Job 31:24
V	19008028
c	c
i	c19008028.23
m	Ps. 1:3; Jer. 17:8
V	19008029
c	d
i	c19008029.24
m	Eccl. 5:16
V	19008029
c	e
i	c19008029.25
m	Prov. 14:19
V	19008030
c	f
i	c19008030.26
m	Prov. 14:25; [Dan. 12:3; 1 Cor. 9:19-22; James
V	19008031
c	g
i	c19008031.27
m	Jer. 25:29
