C	Chapter 117
V	19117001
c	a
i	c19117001.1
m	Deut. 24:1-4
V	19117001
c	b
i	c19117001.2
m	Jer. 2:7 c Jer. 2:20; Ezek. 16:26 d Jer. 4:1; [Zech. 1:3]
V	19117002
c	e
i	c19117002.3
m	Deut. 12:2; Jer.
V	19117002
c	f
i	c19117002.4
m	Prov. 23:28 g Jer.
V	19117003
c	h
i	c19117003.5
m	Lev. 26:19; Jer. 14:3-6 i Zeph. 3:5
V	19117004
c	j
i	c19117004.6
m	Ps. 71:17; Prov. 2:17 k Jer. 2:2; Hos.
V	19117005
c	l
i	c19117005.7
m	Ps. 103:9; [Is. 57:16]; Jer. 3:12
V	19117006
c	n
i	c19117006.8
m	Jer. 2:20
V	19117007
c	o
i	c19117007.9
m	2 Kin. 17:13
V	19117007
c	p
i	c19117007.10
m	Jer. 3:11; Ezek.
V	19117008
c	q
i	c19117008.11
m	Ezek. 23:9 r 2 Kin. 17:6; Is. 50:1 s Ezek. 23:11
V	19117009
c	t
i	c19117009.12
m	Jer. 2:7 u Is. 57:6; Jer. 2:27
V	19117010
c	v
i	c19117010.13
m	Jer. 12:2; Hos.
V	19117011
c	w
i	c19117011.14
m	Ezek. 16:51,
V	19117012
c	x
i	c19117012.15
m	2 Kin. 17:6
V	19117012
c	y
i	c19117012.16
m	Ps. 86:15; Jer.
V	19117013
c	z
i	c19117013.17
m	Lev. 26:40; Deut. 30:1, 2; [Prov. 28:13; 1 John 1:9] a Ezek. 16:15 b Jer. 2:25
V	19117014
c	d
i	c19117014.18
m	Jer. 31:32; Hos. 2:19, 20 e Jer. 31:6 f [Rom. 11:5]
V	19117015
c	g
i	c19117015.19
m	Jer. 23:4; 31:10; [Ezek. 34:23]; Eph. 4:11
V	19117015
c	h
i	c19117015.20
m	Acts 20:28
V	19117016
c	i
i	c19117016.21
m	Is. 49:19; Jer. 23:3 j Is. 65:17
V	19117017
c	k
i	c19117017.22
m	Is. 60:9 l Deut. 29:19; Jer. 7:24
V	19117018
c	m
i	c19117018.23
m	Is. 11:13; Jer. 50:4; Ezek. 37:16- 22; Hos. 1:11 n Jer. 31:8 o Amos 9:15
V	19117021
c	s
i	c19117021.24
m	Is. 15:2
V	19117022
c	t
i	c19117022.25
m	Jer. 30:17; 33:6; Hos. 6:1; 14:4
V	19117023
c	u
i	c19117023.26
m	Ps. 121:1,
V	19117023
c	v
i	c19117023.27
m	Ps. 3:8; Prov. 21:31; Jer. 17:14; 31:7; Jon. 2:9
V	19117024
c	w
i	c19117024.28
m	Jer. 11:13; 14:20; Hos. 9:10
V	19117025
c	x
i	c19117025.29
m	Ezra 9:6,
V	19117025
c	y
i	c19117025.30
m	Jer. 22:21
