C	Chapter 58
V	19058001
c	a
i	c19058001.1
m	Ps. 58:2
V	19058003
c	b
i	c19058003.2
m	Job 31:14 c Is. 13:6; Jer. 9:9; Hos. 9:7; Luke 19:44
V	19058003
c	d
i	c19058003.3
m	Is. 5:26
V	19058004
c	e
i	c19058004.4
m	Is. 24:22
V	19058005
c	g
i	c19058005.5
m	Jer. 51:20
V	19058006
c	h
i	c19058006.6
m	Is. 9:17 i 2 Kin. 17:6; Jer. 34:22
V	19058007
c	j
i	c19058007.7
m	Gen. 50:20; Mic. 4:11, 12; Acts
V	19058008
c	k
i	c19058008.8
m	2 Kin. 19:10
V	19058009
c	l
i	c19058009.9
m	Gen. 10:10; Amos 6:2 m 2 Chr. 35:20 n 2 Kin. 16:9
V	19058013
c	q
i	c19058013.10
m	[2 Kin. 19:22- 24]; Is. 37:24-27; Ezek. 28:4; Dan.
V	19058014
c	r
i	c19058014.11
m	Job 31:25
V	19058015
c	s
i	c19058015.12
m	Jer. 51:20
V	19058017
c	t
i	c19058017.13
m	Is. 9:18
V	19058018
c	u
i	c19058018.14
m	2 Kin. 19:23
V	19058020
c	v
i	c19058020.15
m	2 Kin. 16:7
V	19058021
c	w
i	c19058021.16
m	[Is. 9:6]
V	19058022
c	x
i	c19058022.17
m	Rom. 9:27,
V	19058022
c	y
i	c19058022.18
m	Is. 6:13
V	19058023
c	z
i	c19058023.19
m	Is. 28:22; Dan. 9:27; Rom. 9:28
V	19058024
c	a
i	c19058024.20
m	Is. 7:4; 12:2
V	19058025
c	c
i	c19058025.21
m	Is. 10:5; 26:20; Dan. 11:36
V	19058026
c	d
i	c19058026.22
m	2 Kin. 19:35
V	19058026
c	e
i	c19058026.23
m	Judg. 7:25; Is. 9:4 f Ex. 14:26,
V	19058027
c	g
i	c19058027.24
m	Ps. 105:15; [1 John 2:20]
V	19058029
c	h
i	c19058029.25
m	1 Sam. 13:23 i
V	19058030
c	j
i	c19058030.26
m	1 Sam. 25:44
V	19058030
c	k
i	c19058030.27
m	Judg. 18:7
V	19058031
c	l
i	c19058031.28
m	Josh. 15:31
V	19058032
c	m
i	c19058032.29
m	1 Sam. 21:1; Neh. 11:32 n Is. 13:2 o Is. 37:22
V	19058033
c	p
i	c19058033.30
m	Is. 37:24, 36-38; Ezek. 31:3; Amos 2:9
