C	Chapter 78
V	19078001
c	a
i	c19078001.1
m	Is. 29:15
V	19078002
c	c
i	c19078002.2
m	Is. 31:1; Jer. 43:7 d Num. 27:21; Josh. 9:14; 1 Kin. 22:7; Jer. 21:2;
V	19078003
c	e
i	c19078003.3
m	Is. 20:5; Jer.
V	19078004
c	f
i	c19078004.4
m	Is. 19:11
V	19078005
c	g
i	c19078005.5
m	Jer. 2:36
V	19078006
c	h
i	c19078006.6
m	Is. 57:9; Hos. 8:9; 12:1
V	19078006
c	i
i	c19078006.7
m	Deut. 8:15; Is.
V	19078008
c	k
i	c19078008.8
m	Hab. 2:2
V	19078009
c	l
i	c19078009.9
m	Deut. 32:20; Is.
V	19078010
c	m
i	c19078010.10
m	Is. 5:20; Jer. 11:21; Amos 2:12; Mic. 2:6 n 1 Kin. 22:8, 13; Jer. 6:14; 23:17, 26; Ezek. 13:7; Mic. 2:11; Rom. 16:18; 2 Tim.
V	19078012
c	o
i	c19078012.11
m	Lev. 26:43; Num. 15:31; Prov. 1:30; 13:13; Is. 5:24; Ezek. 20:13, 16, 24; Amos 2:4
V	19078013
c	p
i	c19078013.12
m	1 Kin. 20:30; Ps. 62:3, 4; Is. 58:12 q Is. 29:5
V	19078014
c	r
i	c19078014.13
m	Ps. 2:9; Jer.
V	19078015
c	s
i	c19078015.14
m	Ps. 116:7; Is. 7:4; 28:12 t Matt.
V	19078017
c	u
i	c19078017.15
m	Lev. 26:36; Deut. 28:25; 32:30; Josh. 23:10; [Prov. 28:1] 5 A
V	19078018
c	v
i	c19078018.16
m	Is. 33:2 w Ps. 2:12; 34:8; Prov. 16:20; Jer. 17:7
V	19078018
c	x
i	c19078018.17
m	Is. 26:8
V	19078019
c	y
i	c19078019.18
m	Is. 65:9; [Ezek. 37:25, 28] z Is. 25:8 a Ps. 50:15; Is. 65:24; [Matt.
V	19078021
c	d
i	c19078021.19
m	Josh. 1:7
V	19078022
c	e
i	c19078022.20
m	2 Chr. 31:1; Is. 2:20; 31:7 f Hos.
V	19078023
c	g
i	c19078023.21
m	[Matt. 6:33]; 1 Tim. 6:8 7 rich
V	19078025
c	h
i	c19078025.22
m	Is. 2:14, 15 i Is.
V	19078026
c	j
i	c19078026.23
m	[Is. 60:19, 20; Rev. 21:23; 22:5]
V	19078028
c	k
i	c19078028.24
m	Is. 11:4; 2 Thess. 2:8 l Is. 8:8 m 2 Kin. 19:28; Is. 37:29
V	19078030
c	o
i	c19078030.25
m	Is. 29:6 p Is.
V	19078031
c	q
i	c19078031.26
m	Is. 14:25; 37:36 r Is. 10:5,
V	19078032
c	s
i	c19078032.27
m	Is. 11:15
