C	Chapter 2
V	46002001
c	a
i	c46002001.1
m	Acts 15:20;
V	46002002
c	d
i	c46002002.2
m	[1 Cor. 13:8-12];
V	46002004
c	e
i	c46002004.3
m	Is. 41:24 f Deut.
V	46002005
c	g
i	c46002005.4
m	[John 10:34]
V	46002006
c	h
i	c46002006.5
m	Mal. 2:10; Eph.
V	46002007
c	m
i	c46002007.6
m	[1 Cor. 10:28]
V	46002008
c	o
i	c46002008.7
m	[Rom. 14:17] 3 cause of offense
V	46002009
c	p
i	c46002009.8
m	Gal. 5:13
V	46002009
c	q
i	c46002009.9
m	Rom. 14:13, 21; 1 Cor. 10:28
V	46002010
c	r
i	c46002010.10
m	1 Cor. 10:28
V	46002011
c	s
i	c46002011.11
m	Rom. 14:15,
V	46002012
c	t
i	c46002012.12
m	Matt. 25:40
V	46002013
c	u
i	c46002013.13
m	Rom. 14:21;
