C	Chapter 10
V	44010002
c	a
i	c44010002.1
m	Matt. 4:21;
V	44010003
c	b
i	c44010003.2
m	Ex. 12:15;
V	44010004
c	c
i	c44010004.3
m	John 21:18 1 Gr.
V	44010007
c	d
i	c44010007.4
m	Acts 5:19
V	44010009
c	e
i	c44010009.5
m	Ps. 126:1 f Acts
V	44010010
c	g
i	c44010010.6
m	Acts 5:19;
V	44010011
c	h
i	c44010011.7
m	[Ps. 34:7];
V	44010012
c	j
i	c44010012.8
m	Acts 4:23
V	44010015
c	m
i	c44010015.9
m	Gen. 48:16;
V	44010017
c	n
i	c44010017.10
m	Acts 13:16;
V	44010020
c	o
i	c44010020.11
m	Matt. 11:21
V	44010023
c	q
i	c44010023.12
m	1 Sam. 25:38;
V	44010024
c	s
i	c44010024.13
m	Is. 55:11; Acts
V	44010025
c	t
i	c44010025.14
m	Acts 11:30
