C	Chapter 14
V	44014001
c	a
i	c44014001.1
m	Acts 14:6
V	44014003
c	d
i	c44014003.2
m	[1 Cor. 9:20;
V	44014004
c	e
i	c44014004.3
m	Acts 15:19-21
V	44014005
c	g
i	c44014005.4
m	Acts 2:47; 15:41
V	44014006
c	h
i	c44014006.5
m	Acts 18:23;
V	44014008
c	i
i	c44014008.6
m	Acts 16:11; 20:5;
V	44014009
c	j
i	c44014009.7
m	Acts 10:30
V	44014010
c	k
i	c44014010.8
m	2 Cor. 2:13
V	44014012
c	l
i	c44014012.9
m	Acts 20:6; Phil.
V	44014014
c	m
i	c44014014.10
m	Rev. 1:11;
V	44014015
c	o
i	c44014015.11
m	Gen. 19:3;
V	44014016
c	p
i	c44014016.12
m	Lev. 19:31;
V	44014018
c	r
i	c44014018.13
m	Mark 1:25,
V	44014019
c	t
i	c44014019.14
m	Acts 16:16;
V	44014020
c	v
i	c44014020.15
m	1 Kin. 18:17;
V	44014022
c	w
i	c44014022.16
m	2 Cor. 6:5;
V	44014026
c	x
i	c44014026.17
m	Acts 4:31
V	44014030
c	z
i	c44014030.18
m	Luke 3:10;
V	44014031
c	a
i	c44014031.19
m	[John 3:16, 36;
V	44014034
c	s
i	c44014034.20
m	Mark 16:17
V	44014034
c	b
i	c44014034.21
m	Matt. 5:4;
V	44014037
c	c
i	c44014037.22
m	Acts 22:25-29
V	44014039
c	d
i	c44014039.23
m	Matt. 8:34
V	44014040
c	e
i	c44014040.24
m	Acts 16:14
