C	Chapter 22
V	44022001
c	a
i	c44022001.1
m	Acts 21:27
V	44022005
c	c
i	c44022005.2
m	Luke 23:2;
V	44022006
c	d
i	c44022006.3
m	Acts 21:28
V	44022007
c	f
i	c44022007.4
m	Acts 21:33;
V	44022008
c	g
i	c44022008.5
m	Acts 23:30
V	44022011
c	h
i	c44022011.6
m	Acts 21:15, 18,
V	44022012
c	i
i	c44022012.7
m	Acts 25:8;
V	44022014
c	j
i	c44022014.8
m	Amos 8:14;
V	44022015
c	m
i	c44022015.9
m	Acts 23:6;
V	44022016
c	o
i	c44022016.10
m	Acts 23:1
V	44022017
c	p
i	c44022017.11
m	Acts 11:29,
V	44022018
c	q
i	c44022018.12
m	Acts 21:27;
V	44022019
c	s
i	c44022019.13
m	[Acts 23:30;
V	44022021
c	t
i	c44022021.14
m	[Acts 23:6; 24:15; 28:20] 22:4
V	44022021
c	v
i	c44022021.15
m	Acts 23:26; 24:7
V	44022022
c	u
i	c44022022.16
m	Acts 9:2; 18:26; 19:9, 23;
V	44022023
c	w
i	c44022023.17
m	Acts 23:16;
V	44022024
c	x
i	c44022024.18
m	[John 3:15;
V	44022026
c	y
i	c44022026.19
m	Ex. 23:8 7 NU
V	44022027
c	z
i	c44022027.20
m	Ex. 23:2;
