C	Chapter 25
V	44025001
c	a
i	c44025001.1
m	Acts 25:12,
V	44025002
c	b
i	c44025002.2
m	Acts 19:29
V	44025003
c	c
i	c44025003.3
m	Acts 24:23;
V	44025006
c	d
i	c44025006.4
m	Acts 28:11
V	44025007
c	e
i	c44025007.5
m	Acts 2:11;
V	44025009
c	f
i	c44025009.6
m	Lev. 16:29-31;
V	44025019
c	g
i	c44025019.7
m	Jon. 1:5
V	44025023
c	h
i	c44025023.8
m	Acts 18:9;
V	44025025
c	j
i	c44025025.9
m	Luke 1:45;
V	44025026
c	k
i	c44025026.10
m	Acts 28:1
V	44025034
c	l
i	c44025034.11
m	1 Kin. 1:52;
V	44025035
c	m
i	c44025035.12
m	1 Sam. 9:13;
V	44025037
c	n
i	c44025037.13
m	Acts 2:41;
V	44025041
c	o
i	c44025041.14
m	2 Cor. 11:25
V	44025044
c	p
i	c44025044.15
m	Acts 27:22,
