C	Chapter 15
V	44015001
c	a
i	c44015001.1
m	Acts 17:11, 13;
V	44015002
c	b
i	c44015002.2
m	Luke 4:16;
V	44015003
c	d
i	c44015003.3
m	Luke 24:26,
V	44015004
c	e
i	c44015004.4
m	Acts 28:24
V	44015004
c	f
i	c44015004.5
m	Acts 15:22, 27,
V	44015005
c	g
i	c44015005.6
m	Acts 13:45
V	44015006
c	i
i	c44015006.7
m	[Acts 16:20]
V	44015007
c	j
i	c44015007.8
m	Luke 23:2; John
V	44015010
c	k
i	c44015010.9
m	Acts 9:25;
V	44015011
c	l
i	c44015011.10
m	Is. 34:16; Luke
V	44015014
c	m
i	c44015014.11
m	Matt. 10:23
V	44015015
c	n
i	c44015015.12
m	Acts 18:5
V	44015016
c	o
i	c44015016.13
m	2 Pet. 2:8
V	44015018
c	p
i	c44015018.14
m	1 Cor. 15:12
V	44015024
c	q
i	c44015024.15
m	Is. 42:5; Acts
V	44015025
c	t
i	c44015025.16
m	Gen. 2:7; Is.
V	44015026
c	u
i	c44015026.17
m	Deut. 32:8;
V	44015027
c	v
i	c44015027.18
m	[Rom. 1:20]
V	44015028
c	x
i	c44015028.19
m	[Col. 1:17;
V	44015029
c	z
i	c44015029.20
m	Ps. 115:4-7;
V	44015030
c	a
i	c44015030.21
m	Acts 14:16;
V	44015031
c	c
i	c44015031.22
m	Ps. 9:8; 96:13;
