C	Chapter 25
V	05025001
c	a
i	c05025001.1
m	Ex. 15:26; Lev. 26:3-13; Deut.
V	05025001
c	b
i	c05025001.2
m	Deut. 26:19; 1 Chr. 14:2
V	05025002
c	c
i	c05025002.3
m	Deut. 28:15
V	05025003
c	d
i	c05025003.4
m	Ps. 128:1,
V	05025003
c	e
i	c05025003.5
m	Gen. 39:5
V	05025004
c	f
i	c05025004.6
m	Gen. 22:17
V	05025006
c	g
i	c05025006.7
m	Ps. 121:8
V	05025007
c	h
i	c05025007.8
m	Lev. 26:7,
V	05025008
c	i
i	c05025008.9
m	Lev. 25:21
V	05025008
c	j
i	c05025008.10
m	Deut. 15:10
V	05025009
c	k
i	c05025009.11
m	Ex. 19:5,
V	05025010
c	l
i	c05025010.12
m	Num. 6:27; 2 Chr. 7:14; Is. 63:19; Dan. 9:18,
V	05025011
c	n
i	c05025011.13
m	Deut. 30:9
V	05025012
c	o
i	c05025012.14
m	Lev. 26:4; Deut. 11:14
V	05025012
c	p
i	c05025012.15
m	Deut. 14:29
V	05025012
c	q
i	c05025012.16
m	Deut. 15:6
V	05025013
c	r
i	c05025013.17
m	[Is. 9:14, 15]
V	05025014
c	s
i	c05025014.18
m	Deut. 5:32; Josh. 1:7
V	05025019
c	m
i	c05025019.19
m	Deut. 11:25
V	05025020
c	u
i	c05025020.20
m	Mal. 2:2 v Is. 65:14 w Ps. 80:16; Is. 30:17
V	05025022
c	x
i	c05025022.21
m	Lev. 26:16
V	05025022
c	y
i	c05025022.22
m	Amos 4:9
V	05025023
c	z
i	c05025023.23
m	Lev. 26:19
V	05025025
c	a
i	c05025025.24
m	Deut. 32:30
V	05025026
c	b
i	c05025026.25
m	1 Sam. 17:44; Ps. 79:2
V	05025027
c	c
i	c05025027.26
m	Ex. 15:26 d
V	05025028
c	e
i	c05025028.27
m	Jer. 4:9
V	05025029
c	f
i	c05025029.28
m	Job 5:14
V	05025030
c	g
i	c05025030.29
m	2 Sam. 12:11; Job 31:10; Jer. 8:10 h Amos 5:11; Zeph. 1:13 i Deut. 20:6; Job 31:8; Jer. 12:13; Mic. 6:15
V	05025032
c	j
i	c05025032.30
m	2 Chr. 29:9
V	05025032
c	k
i	c05025032.31
m	Ps. 119:82 l Neh.
V	05025033
c	m
i	c05025033.32
m	Lev. 26:16; Jer. 5:15,
V	05025036
c	n
i	c05025036.33
m	2 Kin. 17:4, 11; 2 Chr. 36:1-21; Jer. 39:1-9 o Deut. 4:28; Jer. 16:13
V	05025037
c	q
i	c05025037.34
m	Ps. 44:14
V	05025038
c	r
i	c05025038.35
m	Mic. 6:15; Hag. 1:6 s Ex. 10:4; Joel 1:4 2 devour
V	05025039
c	t
i	c05025039.36
m	Zeph. 1:13
V	05025041
c	u
i	c05025041.37
m	Lam. 1:5
V	05025046
c	v
i	c05025046.38
m	Num. 26:10; Is. 8:18; Ezek. 14:8
V	05025047
c	w
i	c05025047.39
m	Deut. 12:7; Neh. 9:35-37
V	05025047
c	x
i	c05025047.40
m	Deut. 32:15
V	05025048
c	y
i	c05025048.41
m	Lam. 4:4-6
V	05025048
c	z
i	c05025048.42
m	Jer. 28:13,
V	05025049
c	a
i	c05025049.43
m	Is. 5:26-30; 7:18-20; Jer. 5:15
V	05025049
c	b
i	c05025049.44
m	Jer. 48:40; 49:22; Lam. 4:19; Hos. 8:1
V	05025050
c	c
i	c05025050.45
m	2 Chr. 36:17
V	05025052
c	d
i	c05025052.46
m	2 Kin. 25:1,
V	05025053
c	e
i	c05025053.47
m	Lev. 26:29; 2 Kin. 6:28, 29; Jer. 19:9; Lam. 2:20;
V	05025054
c	f
i	c05025054.48
m	Deut. 15:9
V	05025057
c	h
i	c05025057.49
m	Gen. 49:10
V	05025058
c	i
i	c05025058.50
m	Ex. 6:3
V	05025059
c	j
i	c05025059.51
m	Dan. 9:12 that swoops down on its prey (Jer. 48:40; Hos. 8:1). The enemy terrible stresses of sieges (see 2 Kin. 6:24–31; Lam. 2:20; 4:10).
V	05025060
c	k
i	c05025060.52
m	Deut. 7:15
V	05025062
c	l
i	c05025062.53
m	Deut. 4:27
V	05025062
c	m
i	c05025062.54
m	Deut. 10:22; Neh. 9:23
V	05025063
c	n
i	c05025063.55
m	Deut. 30:9; Jer. 32:41 o Prov. 1:26; [Is. 1:24]
V	05025063
c	p
i	c05025063.56
m	Jer. 12:14; 45:4
V	05025064
c	q
i	c05025064.57
m	Lev. 26:33; Deut. 4:27, 28; Neh. 1:8; Jer. 16:13; Amos 9:9
V	05025064
c	r
i	c05025064.58
m	Deut. 28:36
V	05025065
c	s
i	c05025065.59
m	Lam. 1:3; Amos 9:4 t Lev. 26:36 u Lev. 26:16
V	05025067
c	v
i	c05025067.60
m	Job 7:4
V	05025067
c	w
i	c05025067.61
m	Deut. 28:34
V	05025068
c	x
i	c05025068.62
m	Jer. 43:7; Hos. 8:13 y Deut. 17:16
