C	Chapter 22
V	05022001
c	a
i	c05022001.1
m	Deut. 17:8-13; 19:17; Ezek. 44:24 that provided rights to the divorcee (Lev. 21:7, 14; 22:13; Num. 30:9; Matt. 19:3–9). Such a certificate allowed the woman to
V	05022002
c	c
i	c05022002.2
m	Prov. 19:29; Luke 12:48
V	05022002
c	d
i	c05022002.3
m	Matt. 10:17
V	05022003
c	e
i	c05022003.4
m	2 Cor. 11:24
V	05022003
c	f
i	c05022003.5
m	Job 18:3
V	05022004
c	g
i	c05022004.6
m	[Prov. 12:10; 1 Cor. 9:9; 1 Tim.
V	05022005
c	h
i	c05022005.7
m	Matt. 22:24; Mark 12:19; Luke
V	05022006
c	i
i	c05022006.8
m	Gen. 38:9
V	05022006
c	j
i	c05022006.9
m	Ruth 4:5,
V	05022007
c	k
i	c05022007.10
m	Ruth 4:1,
V	05022008
c	l
i	c05022008.11
m	Ruth 4:6
V	05022009
c	m
i	c05022009.12
m	Ruth 4:7,
V	05022009
c	n
i	c05022009.13
m	Ruth 4:11 workers (1 Chr. 27:25–31) and hired laborers for
V	05022012
c	o
i	c05022012.14
m	Deut. 7:2;
V	05022013
c	p
i	c05022013.15
m	Lev. 19:35-37; Prov. 11:1; 20:23; Ezek. 45:10; Mic.
V	05022015
c	q
i	c05022015.16
m	Ex. 20:12
V	05022016
c	r
i	c05022016.17
m	Prov. 11:1; [1 Thess. 4:6]
V	05022017
c	s
i	c05022017.18
m	Ex. 17:8-16;
V	05022018
c	t
i	c05022018.19
m	[Ps. 36:1]; Rom. 3:18
V	05022019
c	u
i	c05022019.20
m	1 Sam. 15:3
V	05022019
c	v
i	c05022019.21
m	Ex. 17:14
