C	Chapter 19
V	05019001
c	a
i	c05019001.1
m	Ex. 23:4
V	05019004
c	b
i	c05019004.2
m	Ex. 23:5
V	05019006
c	c
i	c05019006.3
m	Lev. 22:28
V	05019007
c	d
i	c05019007.4
m	Deut. 4:40
V	05019009
c	e
i	c05019009.5
m	Lev. 19:19
V	05019010
c	f
i	c05019010.6
m	[2 Cor. 6:14-
V	05019011
c	g
i	c05019011.7
m	Lev. 19:19
V	05019012
c	h
i	c05019012.8
m	Num. 15:37- 41; Matt. 23:5
V	05019021
c	j
i	c05019021.9
m	Deut. 21:21
V	05019021
c	k
i	c05019021.10
m	Gen. 34:7; Judg. 20:5-10;
V	05019022
c	m
i	c05019022.11
m	Lev. 20:10; Num. 5:22-27; Ezek. 16:38; [Matt. 5:27, 28]; John 8:5; [1 Cor. 6:9; Heb. 13:4]
V	05019023
c	n
i	c05019023.12
m	Lev. 19:20-22; Matt. 1:18,
V	05019024
c	o
i	c05019024.13
m	Deut. 21:14
V	05019024
c	p
i	c05019024.14
m	Deut. 22:21, 22; 1 Cor. 5:2,
V	05019028
c	q
i	c05019028.15
m	Ex. 22:16,
V	05019029
c	r
i	c05019029.16
m	Ex. 22:16,
V	05019029
c	s
i	c05019029.17
m	Deut. 22:24
V	05019030
c	t
i	c05019030.18
m	Lev. 18:8; 20:11; Deut. 27:20; 1 Cor. 5:1 u Ruth 3:9; Ezek. 16:8
