C	Chapter 30
V	05030001
c	a
i	c05030001.1
m	Gen. 49:28
V	05030002
c	c
i	c05030002.2
m	Ex. 19:18, 20; Ps. 68:8, 17; Hab. 3:3 d Deut. 2:1,
V	05030003
c	g
i	c05030003.3
m	Ps. 47:4; Hos. 11:1 h
V	05030003
c	j
i	c05030003.4
m	Prov. 2:1
V	05030004
c	e
i	c05030004.5
m	Num. 10:12
V	05030004
c	f
i	c05030004.6
m	Dan. 7:10; Acts 7:53; Rev. 5:11
V	05030004
c	k
i	c05030004.7
m	Deut. 4:2; John 1:17; 7:19 l Ps.
V	05030005
c	m
i	c05030005.8
m	Ex. 15:18
V	05030005
c	n
i	c05030005.9
m	Deut. 32:15
V	05030006
c	o
i	c05030006.10
m	Gen. 49:3,
V	05030007
c	p
i	c05030007.11
m	Gen. 49:8-12
V	05030007
c	q
i	c05030007.12
m	Gen. 49:8 r Ps.
V	05030008
c	s
i	c05030008.13
m	Gen. 49:5 t Ex. 28:30; Lev. 8:8
V	05030008
c	u
i	c05030008.14
m	Num. 20:2-13; Deut. 6:2, 3, 16;
V	05030009
c	v
i	c05030009.15
m	[Num. 25:5-8; Matt. 10:37; 19:29] w [Gen. 29:32]
V	05030009
c	x
i	c05030009.16
m	Ex. 32:26-28
V	05030009
c	y
i	c05030009.17
m	Mal. 2:5,
V	05030010
c	z
i	c05030010.18
m	Lev. 10:11; Deut. 31:9-13; Mal. 2:7 a Lev. 1:9; Ps. 51:19
V	05030011
c	b
i	c05030011.19
m	2 Sam. 24:23; Ezek. 20:40
V	05030013
c	c
i	c05030013.20
m	Gen. 49:22-26
V	05030013
c	d
i	c05030013.21
m	Gen. 27:28
V	05030015
c	e
i	c05030015.22
m	Gen. 49:26
V	05030015
c	f
i	c05030015.23
m	Hab. 3:6
V	05030017
c	i
i	c05030017.24
m	1 Chr. 5:1
V	05030017
c	j
i	c05030017.25
m	Num. 23:22 k 1 Kin. 22:11; Ps. 44:5 l Gen. 48:19
V	05030017
c	r
i	c05030017.26
m	Josh. 4:12
V	05030018
c	m
i	c05030018.27
m	Gen. 49:13-15
V	05030019
c	n
i	c05030019.28
m	Ex. 15:17; Ps. 2:6; Is. 2:3 o Ps.
V	05030020
c	p
i	c05030020.29
m	1 Chr. 12:8
V	05030021
c	q
i	c05030021.30
m	Num. 32:16,
V	05030022
c	s
i	c05030022.31
m	Gen. 49:16, 17; Josh. 19:47
V	05030023
c	t
i	c05030023.32
m	Gen. 49:21
V	05030023
c	u
i	c05030023.33
m	Josh. 19:32
V	05030024
c	v
i	c05030024.34
m	Gen. 49:20
V	05030024
c	w
i	c05030024.35
m	Job 29:6
V	05030025
c	x
i	c05030025.36
m	Deut. 8:9
V	05030026
c	y
i	c05030026.37
m	Ex. 15:11; Deut. 4:35; Ps. 86:8; Jer. 10:6
V	05030026
c	z
i	c05030026.38
m	Deut. 32:15
V	05030026
c	a
i	c05030026.39
m	Deut. 10:14; Ps.
V	05030027
c	b
i	c05030027.40
m	[Ps. 90:1; 91:2, 9] c Deut. 9:3-5
V	05030028
c	d
i	c05030028.41
m	Deut. 33:12; Jer. 23:6; 33:16
V	05030028
c	e
i	c05030028.42
m	Deut. 8:7,
V	05030028
c	f
i	c05030028.43
m	Num. 23:9 g Gen.
V	05030029
c	h
i	c05030029.44
m	Ps. 144:15
V	05030029
c	i
i	c05030029.45
m	Deut. 4:32-34;
V	05030029
c	k
i	c05030029.46
m	Ps. 18:44; 66:3
