C	Chapter 1
V	05001001
c	a
i	c05001001.1
m	Lev. 19:37; 20:8; 22:31; Deut. 5:1; 8:1; Ezek. 20:11; [Rom. 10:5] 1 take
V	05001006
c	d
i	c05001006.2
m	Deut. 30:19, 20; 32:46, 47; Job 28:28; Ps. 19:7; 111:10; Prov. 1:7; [2 Tim. 3:15]
V	05001007
c	e
i	c05001007.3
m	[Deut. 4:32-34;
V	05001009
c	g
i	c05001009.4
m	Prov. 4:23
V	05001009
c	h
i	c05001009.5
m	Deut. 29:2-8
V	05001009
c	i
i	c05001009.6
m	Gen. 18:19; Deut. 4:10; 6:7, 20-25; Ps. 78:5, 6; Prov. 22:6; Eph. 6:4
V	05001010
c	j
i	c05001010.7
m	Ex. 19:9, 16,
V	05001012
c	k
i	c05001012.8
m	Deut. 5:4,
V	05001013
c	m
i	c05001013.9
m	Deut. 9:9,
V	05001013
c	o
i	c05001013.10
m	Ex. 24:12
V	05001014
c	p
i	c05001014.11
m	Ex. 21:1 4 do
V	05001015
c	q
i	c05001015.12
m	Josh. 23:11
V	05001015
c	r
i	c05001015.13
m	Is. 40:18
V	05001015
c	d
i	c05001015.14
m	Deut. 3:27
V	05001015
c	e
i	c05001015.15
m	Deut. 3:25 7 take
V	05001016
c	s
i	c05001016.16
m	Ex. 32:7; Deut. 9:12; 31:29 t Ex. 20:4, 5 u Rom.
V	05001019
c	v
i	c05001019.17
m	Deut. 17:3; Job 31:26-28 w 2 Kin. 21:3 x [Rom. 1:25]
V	05001020
c	y
i	c05001020.18
m	1 Kin. 8:51; Jer. 11:4 z Deut. 7:6; 27:9; [Titus
V	05001021
c	a
i	c05001021.19
m	Num. 20:12; Deut. 1:37; 3:26
V	05001021
c	b
i	c05001021.20
m	Num. 27:13,
V	05001022
c	l
i	c05001022.21
m	Ex. 19:17-19; 20:22; 1 Kin. 19:11-
V	05001022
c	c
i	c05001022.22
m	2 Pet. 1:13-
V	05001023
c	f
i	c05001023.23
m	Ex. 20:4, 5; Deut. 4:16
V	05001024
c	g
i	c05001024.24
m	Ex. 24:17; Deut. 9:3; Is. 33:14; Heb. 12:29
V	05001024
c	h
i	c05001024.25
m	Ex. 20:5; 34:14
V	05001025
c	i
i	c05001025.26
m	2 Kin. 17:17
V	05001026
c	j
i	c05001026.27
m	Deut. 30:18, 19; 2 Chr. 36:14-20; Is. 1:2; Mic. 6:2
V	05001027
c	k
i	c05001027.28
m	Lev. 26:33; Deut. 28:62; Neh. 1:8
V	05001028
c	l
i	c05001028.29
m	Deut. 28:64;
V	05001030
c	o
i	c05001030.30
m	Gen. 49:1; Deut. 31:29; Jer. 23:20; Hos. 3:5
V	05001030
c	p
i	c05001030.31
m	Joel 2:12; Heb.
V	05001031
c	q
i	c05001031.32
m	Lev. 26:44; Jer.
V	05001032
c	r
i	c05001032.33
m	Deut. 32:7; Job 8:8 s Deut. 28:64; Matt. 24:31
V	05001033
c	t
i	c05001033.34
m	Ex. 20:22; 24:11; Deut.
V	05001034
c	u
i	c05001034.35
m	Deut. 7:19
V	05001034
c	v
i	c05001034.36
m	Ex. 7:3 w Ex. 13:3
V	05001034
c	x
i	c05001034.37
m	Ex. 6:6 y Deut.
V	05001035
c	z
i	c05001035.38
m	Ex. 8:10; 9:14; [Deut. 4:39; 32:12, 39;
V	05001036
c	a
i	c05001036.39
m	Ex. 19:9, 19; 20:18, 22; Deut. 4:33; Neh. 9:13; Heb. 12:19,
V	05001037
c	b
i	c05001037.40
m	Deut. 7:7, 8; 10:15; 33:3 c Ex.
V	05001038
c	d
i	c05001038.41
m	Deut. 7:1
V	05001039
c	e
i	c05001039.42
m	Deut. 4:35; Josh. 2:11
V	05001040
c	f
i	c05001040.43
m	Lev. 22:31; Deut. 5:16; 32:46,
V	05001041
c	g
i	c05001041.44
m	Num. 35:6; Deut. 19:2-13; Josh. 20:7-9
V	05001042
c	h
i	c05001042.45
m	Deut. 19:4
V	05001043
c	i
i	c05001043.46
m	Josh. 20:8
V	05001046
c	j
i	c05001046.47
m	Deut. 3:29
V	05001046
c	k
i	c05001046.48
m	Num. 21:24; Deut. 1:4 5 struck
V	05001048
c	m
i	c05001048.49
m	Deut. 2:36; 3:12 n Deut. 3:9; Ps. 133:3
V	05001049
c	o
i	c05001049.50
m	Deut. 3:17
