C	Chapter 2
V	05002002
c	a
i	c05002002.1
m	Ex. 19:5; Deut. 4:23; Mal. 4:4
V	05002003
c	b
i	c05002003.2
m	Jer. 31:32; Matt. 13:17; Heb. 8:9
V	05002004
c	c
i	c05002004.3
m	Ex. 19:9
V	05002005
c	d
i	c05002005.4
m	Ex. 20:21; Gal. 3:19 e Ex. 19:16
V	05002006
c	f
i	c05002006.5
m	Ex. 20:2-17; Lev. 26:1; Deut. 6:4; Ps.
V	05002007
c	g
i	c05002007.6
m	Ex. 20:2, 3; 23:13; Hos. 13:4
V	05002008
c	h
i	c05002008.7
m	Ex. 20:4
V	05002009
c	i
i	c05002009.8
m	Ex. 34:7, 14-16; Num. 14:18; Deut.
V	05002010
c	j
i	c05002010.9
m	Num. 14:18; Deut. 7:9; Jer. 32:18; Dan. 9:4
V	05002011
c	k
i	c05002011.10
m	Ex. 20:7; Lev. 19:12; Deut. 6:13; 10:20; Matt. 5:33
V	05002012
c	l
i	c05002012.11
m	Ex. 20:8; Ezek. 20:12; Mark 2:27
V	05002013
c	m
i	c05002013.12
m	Ex. 23:12;
V	05002014
c	n
i	c05002014.13
m	[Gen. 2:2]; Ex. 16:29; [Heb. 4:4]
V	05002015
c	o
i	c05002015.14
m	Deut. 15:15
V	05002016
c	q
i	c05002016.15
m	Ex. 20:12; Lev. 19:3; Matt. 15:4; Eph. 6:2, 3; Col. 3:20 r Deut. 6:2
V	05002016
c	s
i	c05002016.16
m	Deut. 4:40
V	05002017
c	t
i	c05002017.17
m	Ex. 20:13; Matt. 5:21
V	05002018
c	u
i	c05002018.18
m	Ex. 20:14; Mark 10:19; Luke 18:20; [Rom. 13:9]; James 2:11
V	05002019
c	v
i	c05002019.19
m	Ex. 20:15; Lev. 19:11; [Rom. 13:9]
V	05002020
c	w
i	c05002020.20
m	Ex. 20:16; 23:1; Matt. 19:18
V	05002021
c	x
i	c05002021.21
m	Ex. 20:17; [Rom. 7:7; 13:9]
V	05002024
c	a
i	c05002024.22
m	Ex. 19:19
V	05002024
c	b
i	c05002024.23
m	Deut. 4:33; Judg.
V	05002025
c	c
i	c05002025.24
m	Ex. 20:18, 19; Deut. 18:16
V	05002026
c	d
i	c05002026.25
m	Deut. 4:33
V	05002027
c	e
i	c05002027.26
m	Ex. 20:19; Heb. 12:19
V	05002028
c	f
i	c05002028.27
m	Deut. 18:17
V	05002029
c	g
i	c05002029.28
m	Deut. 32:29; Ps. 81:13; Is. 48:18 h Deut. 11:1
V	05002029
c	i
i	c05002029.29
m	Deut. 4:40
V	05002031
c	j
i	c05002031.30
m	[Gal. 3:19]
V	05002032
c	k
i	c05002032.31
m	Deut. 17:20; 28:14; Josh. 1:7; 23:6; Prov. 4:27
V	05002033
c	l
i	c05002033.32
m	Deut. 10:12; Ps. 119:3; Jer. 7:23; Luke 1:6 m Deut. 4:40; Eph. 6:3
