C	Chapter 4
V	47004001
c	a
i	c47004001.1
m	2 Cor. 12:14
V	47004002
c	c
i	c47004002.2
m	2 Cor. 10:2
V	47004003
c	f
i	c47004003.3
m	Matt. 10:20; [1 Cor. 5:4; 7:40] g [1 Cor. 9:2]
V	47004003
c	h
i	c47004003.4
m	Phil. 2:7, 8;
V	47004005
c	k
i	c47004005.5
m	Rom. 8:10;
V	47004007
c	m
i	c47004007.6
m	2 Cor. 6:9
V	47004009
c	n
i	c47004009.7
m	1 Cor. 4:10
V	47004010
c	p
i	c47004010.8
m	1 Cor. 4:21
V	47004011
c	r
i	c47004011.9
m	Rom. 12:16,
V	47004012
c	t
i	c47004012.10
m	Rom. 16:16
V	47004018
c	s
i	c47004018.11
m	Rom. 15:33;
