C	Chapter 13
V	47013001
c	a
i	c47013001.1
m	[Matt. 5:48];
V	47013003
c	f
i	c47013003.2
m	Col. 3:5-7 g [Luke 12:15]
V	47013003
c	h
i	c47013003.3
m	Matt. 12:34, 35; Eph. 4:29;
V	47013007
c	m
i	c47013007.4
m	1 Tim. 5:22
V	47013008
c	n
i	c47013008.5
m	1 Thess. 5:5
V	47013009
c	o
i	c47013009.6
m	Gal. 5:22 2 NU
V	47013010
c	p
i	c47013010.7
m	[Rom. 12:1, 2]
V	47013011
c	q
i	c47013011.8
m	1 Cor. 5:9;
V	47013012
c	r
i	c47013012.9
m	Rom. 1:24
V	47013013
c	s
i	c47013013.10
m	[John 3:20,
V	47013014
c	t
i	c47013014.11
m	[Is. 26:19;
V	47013015
c	u
i	c47013015.12
m	Col. 4:5
V	47013016
c	v
i	c47013016.13
m	Col. 4:5 w Eccl.
V	47013017
c	x
i	c47013017.14
m	Col. 4:5
V	47013018
c	a
i	c47013018.15
m	Prov. 20:1;
V	47013019
c	b
i	c47013019.16
m	Acts 16:25
V	47013019
c	c
i	c47013019.17
m	James 5:13 21 f [Phil. 2:3]; 1 Pet. 5:5 6 NU Christ
V	47013020
c	d
i	c47013020.18
m	Ps. 34:1 e [1 Pet. 2:5]
V	47013022
c	g
i	c47013022.19
m	Eph. 5:22–6:9;
V	47013023
c	h
i	c47013023.20
m	[1 Cor. 11:3]
V	47013024
c	j
i	c47013024.21
m	Titus 2:4,
V	47013025
c	k
i	c47013025.22
m	Eph. 5:28, 33;
V	47013026
c	m
i	c47013026.23
m	John 3:5
V	47013027
c	o
i	c47013027.24
m	[2 Cor. 4:14;
V	47013030
c	q
i	c47013030.25
m	Gen. 2:23
V	47013031
c	r
i	c47013031.26
m	Gen. 2:24;
V	47013033
c	t
i	c47013033.27
m	Col. 3:19
