C	Chapter 3
V	47003001
c	a
i	c47003001.1
m	Acts 16:9;
V	47003002
c	c
i	c47003002.2
m	Rom. 16:7; Gal.
V	47003004
c	e
i	c47003004.3
m	Luke 23:43;
V	47003004
c	f
i	c47003004.4
m	2 Cor. 13:2
V	47003005
c	f
i	c47003005.5
m	2 Cor. 11:30
V	47003007
c	g
i	c47003007.6
m	Num. 33:55;
V	47003008
c	i
i	c47003008.7
m	Deut. 3:23;
V	47003009
c	j
i	c47003009.8
m	2 Cor. 11:30
V	47003010
c	l
i	c47003010.9
m	[Rom. 5:3;
V	47003011
c	n
i	c47003011.10
m	2 Cor. 5:13;
V	47003012
c	r
i	c47003012.11
m	Acts 15:12
V	47003014
c	t
i	c47003014.12
m	2 Cor. 1:15;
V	47003015
c	w
i	c47003015.13
m	John 10:11;
V	47003016
c	y
i	c47003016.14
m	2 Cor. 11:9
V	47003018
c	z
i	c47003018.15
m	2 Cor. 8:18
V	47003019
c	a
i	c47003019.16
m	2 Cor. 5:12
V	47003020
c	d
i	c47003020.17
m	1 Cor. 4:21;
V	47003021
c	e
i	c47003021.18
m	2 Cor. 2:1,
