C	Chapter 12
V	47012002
c	a
i	c47012002.1
m	Acts 9:15
V	47012003
c	b
i	c47012003.2
m	Acts 22:17,
V	47012005
c	d
i	c47012005.3
m	1 Cor. 1:13 e [1 Cor. 15:1-8]; Jude 3 f 1 Cor. 12:12, 13; [Heb.
V	47012006
c	d
i	c47012006.4
m	Gal. 3:28,
V	47012007
c	e
i	c47012007.5
m	Rom. 15:16
V	47012008
c	h
i	c47012008.6
m	[1 Cor. 15:9]
V	47012009
c	j
i	c47012009.7
m	John 1:3;
V	47012009
c	k
i	c47012009.8
m	Luke 23:43;
V	47012010
c	k
i	c47012010.9
m	1 Pet. 1:12
V	47012010
c	l
i	c47012010.10
m	Acts 1:9 #
V	47012011
c	n
i	c47012011.11
m	[Eph. 1:4, 11]
V	47012012
c	o
i	c47012012.12
m	2 Cor. 3:4;
V	47012012
c	n
i	c47012012.13
m	1 Cor.
V	47012013
c	p
i	c47012013.14
m	Phil. 1:14
V	47012013
c	p
i	c47012013.15
m	Col. 2:2
V	47012014
c	r
i	c47012014.16
m	Eph. 1:3 6 NU
V	47012014
c	r
i	c47012014.17
m	1 Cor. 14:20
V	47012015
c	t
i	c47012015.18
m	Eph. 1:22
V	47012016
c	s
i	c47012016.19
m	[Eph. 1:7; 2:4;
V	47012016
c	u
i	c47012016.20
m	[Rom. 12:4];
V	47012017
c	v
i	c47012017.21
m	John 14:23;
V	47012017
c	v
i	c47012017.22
m	Eph. 2:2; 4:22
V	47012018
c	x
i	c47012018.23
m	Eph. 1:18
V	47012018
c	w
i	c47012018.24
m	Rom. 1:21
V	47012019
c	z
i	c47012019.25
m	Eph. 1:23
V	47012019
c	x
i	c47012019.26
m	1 Tim. 4:2
V	47012020
c	a
i	c47012020.27
m	Rom. 16:25
V	47012021
c	d
i	c47012021.28
m	Rom. 11:36
V	47012022
c	z
i	c47012022.29
m	Col. 3:8
V	47012023
c	a
i	c47012023.30
m	[Rom. 12:2;
V	47012024
c	b
i	c47012024.31
m	[Rom. 6:4; 7:6;
V	47012025
c	c
i	c47012025.32
m	Zech. 8:16;
V	47012026
c	e
i	c47012026.33
m	Ps. 4:4; 37:8
V	47012027
c	f
i	c47012027.34
m	[Rom. 12:19;
V	47012028
c	g
i	c47012028.35
m	Acts 20:35;
V	47012029
c	i
i	c47012029.36
m	Matt. 12:34;
V	47012030
c	l
i	c47012030.37
m	Is. 7:13
V	47012031
c	m
i	c47012031.38
m	Rom. 3:14;
V	47012032
c	p
i	c47012032.39
m	[Matt. 6:14];
