C	Chapter 2
V	47002001
c	a
i	c47002001.1
m	Matt. 17:17;
V	47002002
c	b
i	c47002002.2
m	Gal. 4:17 c Hos.
V	47002003
c	f
i	c47002003.3
m	Gen. 3:4, 13;
V	47002004
c	h
i	c47002004.4
m	Gal. 1:6-8
V	47002005
c	i
i	c47002005.5
m	[1 Cor. 15:10];
V	47002006
c	j
i	c47002006.6
m	[1 Cor. 1:17]
V	47002007
c	m
i	c47002007.7
m	Acts 18:3;
V	47002009
c	n
i	c47002009.8
m	Acts 20:33
V	47002010
c	p
i	c47002010.9
m	Rom. 1:9; 9:1;
V	47002011
c	r
i	c47002011.10
m	2 Cor. 6:11;
V	47002012
c	s
i	c47002012.11
m	1 Cor. 9:12
V	47002013
c	t
i	c47002013.12
m	Acts 15:24;
V	47002014
c	v
i	c47002014.13
m	Gal. 1:8
V	47002015
c	w
i	c47002015.14
m	[Phil. 3:19]
V	47002017
c	x
i	c47002017.15
m	1 Cor. 7:6
V	47002019
c	y
i	c47002019.16
m	1 Cor. 4:10
V	47002019
c	k
i	c47002019.17
m	Acts 27:1-44
V	47002020
c	z
i	c47002020.18
m	2 Cor. 1:24;
V	47002021
c	a
i	c47002021.19
m	2 Cor. 10:10
V	47002022
c	c
i	c47002022.20
m	Acts 22:3;
V	47002023
c	d
i	c47002023.21
m	1 Cor. 15:10
V	47002024
c	g
i	c47002024.22
m	Deut. 25:3
V	47002025
c	i
i	c47002025.23
m	Acts 16:22, 23;
V	47002026
c	l
i	c47002026.24
m	Acts 9:23, 24;
V	47002027
c	n
i	c47002027.25
m	Acts 20:31 o 1 Cor. 4:11; Phil. 4:12 p Acts
V	47002028
c	q
i	c47002028.26
m	Acts 20:18;
V	47002029
c	r
i	c47002029.27
m	[1 Cor. 8:9, 13;
V	47002030
c	s
i	c47002030.28
m	[2 Cor. 12:5, 9,
V	47002031
c	t
i	c47002031.29
m	Rom. 1:9; Gal.
V	47002032
c	v
i	c47002032.30
m	Acts 9:19-25
