C	Chapter 10
V	47010003
c	a
i	c47010003.1
m	2 Cor. 1:3
V	47010004
c	b
i	c47010004.2
m	Rom. 8:28
V	47010005
c	e
i	c47010005.3
m	Acts 13:48;
V	47010005
c	f
i	c47010005.4
m	John 1:12
V	47010006
c	h
i	c47010006.5
m	[Rom. 3:24]
V	47010007
c	j
i	c47010007.6
m	[Heb. 9:12]
V	47010009
c	l
i	c47010009.7
m	[Rom. 16:25]
V	47010010
c	n
i	c47010010.8
m	Gal. 4:4
V	47010011
c	q
i	c47010011.9
m	Rom. 8:17 r Is.
V	47010012
c	s
i	c47010012.10
m	2 Thess. 2:13
V	47010013
c	u
i	c47010013.11
m	John 1:17
V	47010014
c	w
i	c47010014.12
m	2 Cor. 5:5
V	47010015
c	a
i	c47010015.13
m	Col. 1:4;
V	47010016
c	b
i	c47010016.14
m	Rom. 1:9
V	47010017
c	c
i	c47010017.15
m	John 20:17;
V	47010018
c	e
i	c47010018.16
m	Acts 26:18;
V	47010019
c	g
i	c47010019.17
m	Col. 2:12
V	47010020
c	h
i	c47010020.18
m	Acts 2:24 i Ps.
V	47010021
c	j
i	c47010021.19
m	Is. 9:6, 7; Luke
V	47010022
c	l
i	c47010022.20
m	Ps. 8:6; 110:1;
V	47010023
c	n
i	c47010023.21
m	Rom. 12:5
