C	Chapter 3
V	05003001
c	a
i	c05003001.1
m	Deut. 12:1
V	05003002
c	b
i	c05003002.2
m	Ex. 20:20; Deut. 10:12, 13; [Ps. 111:10; 128:1; Eccl. 12:13]
V	05003002
c	c
i	c05003002.3
m	Deut. 4:40
V	05003003
c	d
i	c05003003.4
m	Deut. 7:13
V	05003003
c	e
i	c05003003.5
m	Gen. 22:17 f Ex.
V	05003004
c	g
i	c05003004.6
m	Deut. 4:35; Mark 12:29; John 17:3; [1 Cor. 8:4, 6]
V	05003005
c	h
i	c05003005.7
m	Matt. 22:37; Mark 12:30; Luke 10:27 i 2 Kin.
V	05003008
c	l
i	c05003008.8
m	Ex. 12:14; 13:9, 16; Deut. 11:18; Prov. 3:3; 6:21; 7:3
V	05003009
c	m
i	c05003009.9
m	Deut. 11:20; Is. 57:8 9:1; 19:1; Josh. 24:13; Ps. 105:44
V	05003011
c	o
i	c05003011.10
m	Deut. 8:10;
V	05003012
c	p
i	c05003012.11
m	Deut. 8:11-18
V	05003013
c	q
i	c05003013.12
m	Deut. 13:4; Matt. 4:10; Luke 4:8 r Deut. 5:11; [Is. 45:23; Jer. 4:2]
V	05003014
c	s
i	c05003014.13
m	Deut. 13:7
V	05003015
c	t
i	c05003015.14
m	Ex. 20:5; Deut. 4:24 u Ex. 33:3 4:7; Luke 4:12 w [1 Cor. 10:9]
V	05003017
c	x
i	c05003017.15
m	Deut. 11:22; Ps. 119:4
V	05003018
c	y
i	c05003018.16
m	Ex. 15:26; Deut. 8:7-10
V	05003019
c	z
i	c05003019.17
m	Num. 33:52, At the same time, they recite Ps. 121:8, The Lord
V	05003020
c	a
i	c05003020.18
m	Ex. 13:8,
V	05003021
c	b
i	c05003021.19
m	Ex. 13:3
V	05003024
c	c
i	c05003024.20
m	Deut. 6:2
V	05003024
c	d
i	c05003024.21
m	Deut. 10:12, 13; Job 35:7, 8; Jer. 32:39 e Deut. 4:1
